,_step,charts/episodic_return,global_step,charts/decisions
0,676,73.90339660644531,13077.0,676
1,800,76.6453628540039,15779.0,800
2,1035,34.48264694213867,20267.0,1035
3,3215,27.86455726623535,61305.0,3215
4,3870,22.809659957885742,73861.0,3870
5,4370,0.0,83378.0,4370
6,6474,23.985172271728516,121206.0,6474
7,6867,0.0,128369.0,6867
8,9338,51.135868072509766,174422.0,9338
9,10166,11.258906364440918,189296.0,10166
10,10637,47.182552337646484,197973.0,10637
11,11167,21.073579788208008,208305.0,11167
12,13298,0.0,246289.0,13298
13,13449,0.0,248868.0,13449
14,14202,0.0,263029.0,14202
15,15780,41.367591857910156,292070.0,15780
16,17014,0.0,315935.0,17014
17,17799,20.04076385498047,330302.0,17799
18,18459,13.29577350616455,342062.0,18459
19,18898,209.27685546875,349433.0,18898
20,21631,17.752370834350586,398238.0,21631
21,22990,33.44316864013672,424428.0,22990
22,23794,22.60955238342285,439442.0,23794
23,23853,45.496368408203125,440490.0,23853
24,25555,12.193431854248047,470785.0,25555
25,25835,23.985172271728516,475330.0,25835
26,27763,106.76558685302734,510827.0,27763
27,27969,12.114069938659668,514557.0,27969
28,28421,24.256969451904297,522460.0,28421
29,29421,111.26277923583984,539411.0,29421
30,29940,81.67583465576172,548273.0,29940
31,31568,58.18318557739258,577605.0,31568
32,32571,0.0,596096.0,32571
33,35145,157.53175354003906,642090.0,35145
34,37521,9.657401084899902,685719.0,37521
35,37607,91.88340759277344,687163.0,37607
36,37872,0.0,691956.0,37872
37,38465,0.0,703079.0,38465
38,39541,4.851494789123535,723087.0,39541
39,40207,56.07057189941406,734536.0,40207
40,40852,22.765172958374023,746315.0,40852
41,43438,0.0,792995.0,43438
42,43767,16.513254165649414,799326.0,43767
43,43784,0.0,799570.0,43784
44,44257,0.0,807896.0,44257
45,45442,0.0,828592.0,45442
46,48326,14.70740032196045,878362.0,48326
47,49355,0.0,897157.0,49355
48,49978,0.0,908066.0,49978
49,50395,100.527099609375,916193.0,50395
50,51152,0.0,932014.0,51152
51,51409,98.23234558105469,937058.0,51409
52,52193,76.47107696533203,952822.0,52193
53,53430,109.18025970458984,977085.0,53430
54,53680,12.522798538208008,982772.0,53680
55,54185,0.0,993839.0,54185
56,54197,4.343729019165039,994110.0,54197
57,54806,26.32563018798828,1008075.0,54806
58,54854,5.0,1009026.0,54854
59,54990,32.10725784301758,1011966.0,54990
60,55042,95.71788787841797,1012948.0,55042
61,55395,0.0,1020807.0,55395
62,57165,49.60775375366211,1055288.0,57165
63,58246,0.0,1077879.0,58246
64,58981,0.0,1092539.0,58981
65,59845,51.0781364440918,1108337.0,59845
66,63075,19.310047149658203,1172955.0,63075
67,63179,56.30866241455078,1174861.0,63179
68,64464,34.84110641479492,1201659.0,64464
69,65629,41.08729553222656,1223579.0,65629
70,65675,22.415163040161133,1224757.0,65675
71,65935,35.18663787841797,1229687.0,65935
72,66477,35.76456832885742,1239815.0,66477
73,67104,5.0,1252883.0,67104
74,67118,78.4128646850586,1253224.0,67118
75,69118,44.649261474609375,1290406.0,69118
76,69316,18.709232330322266,1293921.0,69316
77,71212,0.0,1330791.0,71212
78,73899,0.0,1382381.0,73899
79,74945,136.31094360351562,1404314.0,74945
80,75211,0.0,1409591.0,75211
81,75892,0.0,1423682.0,75892
82,76541,13.715093612670898,1436760.0,76541
83,78139,12.392529487609863,1468532.0,78139
84,80493,41.314022064208984,1516720.0,80493
85,81608,89.23783874511719,1538033.0,81608
86,81775,17.189529418945312,1541293.0,81775
87,81975,0.0,1544751.0,81975
88,84536,23.810848236083984,1594776.0,84536
89,84562,14.364801406860352,1595485.0,84562
90,86547,37.18445587158203,1635628.0,86547
91,89733,71.62335205078125,1698516.0,89733
92,90577,79.18577575683594,1715263.0,90577
93,92114,0.0,1745445.0,92114
94,92269,0.0,1748325.0,92269
95,92369,63.661834716796875,1750714.0,92369
96,93395,12.522798538208008,1771802.0,93395
97,93535,69.55622100830078,1774501.0,93535
98,93751,39.97811508178711,1778937.0,93751
99,94004,41.786319732666016,1784295.0,94004
100,97959,0.0,1863334.0,97959
101,98249,82.0878677368164,1869568.0,98249
102,99282,4.008152961730957,1890164.0,99282
103,100359,0.0,1911924.0,100359
104,101136,0.0,1928633.0,101136
105,101432,34.11040115356445,1933731.0,101432
106,104437,95.357177734375,1993524.0,104437
107,105734,83.8251953125,2018175.0,105734
108,106192,0.0,2027200.0,106192
109,107351,0.0,2050510.0,107351
110,107514,0.0,2053630.0,107514
111,107853,121.96519470214844,2060814.0,107853
112,109472,104.57972717285156,2092606.0,109472
113,109749,20.447673797607422,2098475.0,109749
114,110053,36.8672981262207,2104586.0,110053
115,112348,78.38330078125,2150536.0,112348
116,114141,80.1007080078125,2186865.0,114141
117,114316,81.04949188232422,2190252.0,114316
118,114524,0.0,2193856.0,114524
119,114592,251.07533264160156,2195390.0,114592
120,115251,34.60309600830078,2208409.0,115251
121,115481,22.030656814575195,2212942.0,115481
122,116389,10.0,2230273.0,116389
123,116396,42.729766845703125,2230445.0,116396
124,117205,81.25947570800781,2246125.0,117205
125,117516,18.186386108398438,2252096.0,117516
126,118073,206.94508361816406,2263777.0,118073
127,118558,76.88072967529297,2273286.0,118558
128,118894,0.0,2280455.0,118894
129,120878,0.0,2320574.0,120878
130,121355,119.18250274658203,2329906.0,121355
131,121541,0.0,2333556.0,121541
132,121616,0.0,2334759.0,121616
133,121735,141.83859252929688,2336807.0,121735
134,123552,332.6624755859375,2372304.0,123552
135,123784,0.0,2377014.0,123784
136,124528,0.0,2391404.0,124528
137,126188,9.899999618530273,2423075.0,126188
138,126430,91.2979507446289,2428073.0,126430
139,127217,13.618799209594727,2443811.0,127217
140,127782,80.911865234375,2455089.0,127782
141,128342,126.95430755615234,2465466.0,128342
142,129655,302.6078796386719,2491541.0,129655
143,129808,18.89149284362793,2493958.0,129808
144,130526,34.84110641479492,2507958.0,130526
145,130886,8.432666778564453,2516355.0,130886
146,131695,128.7608642578125,2531366.0,131695
147,132752,9.276860237121582,2551493.0,132752
148,133402,42.01869201660156,2563779.0,133402
149,133745,54.4431037902832,2569658.0,133745
150,136026,83.8251953125,2614325.0,136026
151,137481,41.91636657714844,2641931.0,137481
152,137910,22.221529006958008,2650248.0,137910
153,138171,0.0,2655230.0,138171
154,138790,0.0,2668704.0,138790
155,143084,197.30947875976562,2752945.0,143084
156,145848,149.1341094970703,2807970.0,145848
157,146649,37.35536193847656,2824051.0,146649
158,146867,45.999691009521484,2828266.0,146867
159,147376,79.29253387451172,2837694.0,147376
160,148305,4.343729019165039,2855901.0,148305
161,148774,27.976289749145508,2864880.0,148774
162,153762,0.0,2963788.0,153762
163,154035,0.0,2969326.0,154035
164,155259,37.83864212036133,2993421.0,155259
165,156786,13.853629112243652,3024647.0,156786
166,156838,36.45383071899414,3025781.0,156838
167,157117,187.8675079345703,3030684.0,157117
168,157991,31.430328369140625,3047822.0,157991
169,158058,58.663455963134766,3049038.0,158058
170,162494,52.602317810058594,3136632.0,162494
171,163200,56.37614440917969,3150186.0,163200
172,163283,43.27034378051758,3152063.0,163283
173,163660,59.537593841552734,3159803.0,163660
174,163828,44.179847717285156,3163001.0,163828
175,164199,36.94830322265625,3170163.0,164199
176,164299,0.0,3172278.0,164299
177,164838,0.0,3182382.0,164838
178,165721,29.567087173461914,3198455.0,165721
179,165797,0.0,3200291.0,165797
180,166609,82.80521392822266,3215328.0,166609
181,167610,69.82234954833984,3236355.0,167610
182,167778,73.08507537841797,3239400.0,167778
183,169202,13.766263008117676,3269263.0,169202
184,172159,13.846800804138184,3325173.0,172159
185,173097,85.58151245117188,3342364.0,173097
186,173559,78.85535430908203,3351114.0,173559
187,173843,32.447479248046875,3356410.0,173843
188,174777,36.29669952392578,3373214.0,174777
189,176750,0.0,3407731.0,176750
190,176906,0.0,3410382.0,176906
191,177613,29.934139251708984,3423785.0,177613
192,178607,93.12284088134766,3442183.0,178607
193,179200,114.91767120361328,3453980.0,179200
194,180317,12.193431854248047,3473915.0,180317
195,180884,39.62456130981445,3484581.0,180884
196,181476,45.61873245239258,3495694.0,181476
197,181678,92.23566436767578,3499541.0,181678
198,181935,100.60389709472656,3504276.0,181935
199,182075,51.56032943725586,3507253.0,182075
200,182756,10.0,3519583.0,182756
201,183770,0.0,3539945.0,183770
202,185631,0.0,3576654.0,185631
203,186862,0.0,3601367.0,186862
204,188693,0.0,3637618.0,188693
205,189205,70.97823333740234,3647309.0,189205
206,191511,14.090595245361328,3691666.0,191511
207,191786,56.329612731933594,3697484.0,191786
208,191875,41.20884704589844,3699264.0,191875
209,192055,83.30453491210938,3702521.0,192055
