,_step,charts/episodic_return,global_step,charts/decisions
0,1389,0.0,26594.0,1389
1,1925,12.610993385314941,35624.0,1925
2,3745,0.0,70335.0,3745
3,6531,29.418424606323242,123047.0,6531
4,6616,43.086875915527344,124540.0,6616
5,7987,29.035673141479492,149379.0,7987
6,8047,74.84796905517578,150548.0,8047
7,9266,77.18060302734375,173081.0,9266
8,10606,0.0,199550.0,10606
9,10754,82.72284698486328,202300.0,10754
10,13024,53.600830078125,245025.0,13024
11,15699,130.47451782226562,293410.0,15699
12,16184,60.50693130493164,302717.0,16184
13,16923,9.70298957824707,316815.0,16923
14,17575,74.36376190185547,328756.0,17575
15,18499,71.83448028564453,345971.0,18499
16,18592,43.92517852783203,347307.0,18592
17,18891,304.9870300292969,353059.0,18891
18,19021,4.707400798797607,355464.0,19021
19,20088,10.160550117492676,374285.0,20088
20,22222,18.691661834716797,412938.0,22222
21,22584,30.804203033447266,419387.0,22584
22,23220,0.0,431403.0,23220
23,24117,13.16281509399414,447639.0,24117
24,24980,0.0,463251.0,24980
25,27967,64.30039978027344,518949.0,27967
26,28607,121.67025756835938,530393.0,28607
27,28963,4.9004998207092285,537443.0,28963
28,30741,69.01502990722656,569800.0,30741
29,32248,60.249935150146484,595574.0,32248
30,34303,9.276860237121582,633859.0,34303
31,36759,18.618799209594727,677175.0,36759
32,37095,9.184091567993164,682845.0,37095
33,38330,0.0,705642.0,38330
34,39681,285.9221496582031,729587.0,39681
35,40211,0.0,739183.0,40211
36,40316,0.0,740915.0,40316
37,40484,29.935935974121094,744214.0,40484
38,41407,113.00769805908203,760725.0,41407
39,43986,65.4131851196289,803943.0,43986
40,44686,0.0,816504.0,44686
41,47181,26.485618591308594,863695.0,47181
42,47654,0.0,871561.0,47654
43,50310,0.0,918595.0,50310
44,51468,77.09185791015625,941786.0,51468
45,51877,5.0,949846.0,51877
46,52266,0.0,957262.0,52266
47,52550,34.84110641479492,963398.0,52550
48,52896,27.33597183227539,969773.0,52896
49,53171,60.74574279785156,975857.0,53171
50,53767,41.073280334472656,987771.0,53767
51,55385,0.0,1022621.0,55385
52,56152,51.5476188659668,1038857.0,56152
53,56715,265.51287841796875,1049925.0,56715
54,57468,4.9004998207092285,1064134.0,57468
55,58484,12.392529487609863,1084620.0,58484
56,58889,56.331668853759766,1093148.0,58889
57,59630,14.60595989227295,1108164.0,59630
58,60384,106.44198608398438,1124142.0,60384
59,60512,0.0,1127165.0,60512
60,60616,27.486915588378906,1129398.0,60616
61,63387,0.0,1185738.0,63387
62,63866,0.0,1194901.0,63866
63,64065,0.0,1198734.0,64065
64,64292,21.789649963378906,1202819.0,64292
65,64877,52.93436050415039,1214476.0,64877
66,65477,0.0,1226229.0,65477
67,67024,0.0,1257188.0,67024
68,67502,36.47835922241211,1267414.0,67502
69,67758,14.320653915405273,1272488.0,67758
70,68619,21.567319869995117,1290601.0,68619
71,68891,37.055511474609375,1295780.0,68891
72,70636,47.81850814819336,1331717.0,70636
73,71134,63.030517578125,1342483.0,71134
74,71357,25.58145523071289,1346918.0,71357
75,71979,85.73760223388672,1359349.0,71979
76,74054,45.084815979003906,1400523.0,74054
77,74595,49.545230865478516,1411046.0,74595
78,75323,0.0,1425220.0,75323
79,76293,39.9479866027832,1444833.0,76293
80,76929,0.0,1457119.0,76929
81,79509,49.391685485839844,1507863.0,79509
