,_step,charts/episodic_return,global_step,charts/decisions
0,265.0,30,265.0,265.0
1,3578.0,10,3578.0,3578.0
2,15488.0,5,15488.0,15488.0
3,18843.0,15,18843.0,18843.0
4,22614.0,105,22614.0,22614.0
5,28659.0,190,28659.0,28659.0
6,46026.0,65,46026.0,46026.0
7,54318.0,165,54318.0,54318.0
8,63047.0,210,63047.0,63047.0
9,65297.0,15,65297.0,65297.0
10,67462.0,55,67462.0,67462.0
11,69170.0,320,69170.0,69170.0
12,87107.0,25,87107.0,87107.0
13,99289.0,5,99289.0,99289.0
14,111206.0,0,111206.0,111206.0
15,113260.0,150,113260.0,113260.0
16,119092.0,5,119092.0,119092.0
17,119858.0,30,119858.0,119858.0
18,123483.0,25,123483.0,123483.0
19,125059.0,120,125059.0,125059.0
20,125981.0,105,125981.0,125981.0
21,138907.0,5,138907.0,138907.0
22,144707.0,15,144707.0,144707.0
23,154905.0,35,154905.0,154905.0
24,157415.0,45,157415.0,157415.0
25,160575.0,10,160575.0,160575.0
26,167891.0,35,167891.0,167891.0
27,168216.0,0,168216.0,168216.0
28,170630.0,15,170630.0,170630.0
29,182759.0,50,182759.0,182759.0
30,185032.0,65,185032.0,185032.0
31,185797.0,30,185797.0,185797.0
32,187743.0,0,187743.0,187743.0
33,190354.0,80,190354.0,190354.0
34,199109.0,55,199109.0,199109.0
35,205692.0,35,205692.0,205692.0
36,239735.0,40,239735.0,239735.0
37,257192.0,0,257192.0,257192.0
38,275937.0,5,275937.0,275937.0
39,277631.0,55,277631.0,277631.0
40,281607.0,50,281607.0,281607.0
41,288112.0,115,288112.0,288112.0
42,294693.0,90,294693.0,294693.0
43,298838.0,10,298838.0,298838.0
44,300462.0,60,300462.0,300462.0
45,302753.0,35,302753.0,302753.0
46,304182.0,20,304182.0,304182.0
47,305768.0,70,305768.0,305768.0
48,316272.0,35,316272.0,316272.0
49,333747.0,35,333747.0,333747.0
50,339162.0,125,339162.0,339162.0
51,345121.0,80,345121.0,345121.0
52,348513.0,50,348513.0,348513.0
53,355278.0,5,355278.0,355278.0
54,376416.0,75,376416.0,376416.0
55,379790.0,210,379790.0,379790.0
56,383257.0,55,383257.0,383257.0
57,386511.0,35,386511.0,386511.0
58,388501.0,60,388501.0,388501.0
59,391545.0,5,391545.0,391545.0
60,393434.0,20,393434.0,393434.0
61,403110.0,55,403110.0,403110.0
62,421457.0,110,421457.0,421457.0
63,422494.0,0,422494.0,422494.0
64,423745.0,45,423745.0,423745.0
65,435646.0,30,435646.0,435646.0
66,437070.0,25,437070.0,437070.0
67,439456.0,55,439456.0,439456.0
68,445938.0,75,445938.0,445938.0
69,452206.0,30,452206.0,452206.0
70,460685.0,30,460685.0,460685.0
71,469699.0,345,469699.0,469699.0
72,471837.0,125,471837.0,471837.0
73,477293.0,30,477293.0,477293.0
74,480951.0,75,480951.0,480951.0
75,484825.0,0,484825.0,484825.0
76,496197.0,20,496197.0,496197.0
77,498887.0,75,498887.0,498887.0
78,500287.0,225,500287.0,500287.0
79,503079.0,0,503079.0,503079.0
80,511604.0,5,511604.0,511604.0
81,557311.0,75,557311.0,557311.0
82,559394.0,15,559394.0,559394.0
83,562889.0,25,562889.0,562889.0
84,624607.0,60,624607.0,624607.0
85,629806.0,0,629806.0,629806.0
86,631874.0,60,631874.0,631874.0
87,664288.0,0,664288.0,664288.0
88,673661.0,15,673661.0,673661.0
89,679154.0,45,679154.0,679154.0
90,680631.0,5,680631.0,680631.0
91,689974.0,0,689974.0,689974.0
92,700658.0,30,700658.0,700658.0
93,723596.0,5,723596.0,723596.0
94,724215.0,325,724215.0,724215.0
95,743768.0,75,743768.0,743768.0
96,752465.0,25,752465.0,752465.0
97,753756.0,45,753756.0,753756.0
