,_step,charts/episodic_return,global_step,charts/decisions
0,152,22.127607345581055,7956.0,152
1,187,81.63201141357422,9823.0,187
2,503,0.0,26823.0,503
3,523,0.0,27971.0,523
4,945,0.0,50587.0,945
5,1779,8.514577865600586,95413.0,1779
6,2419,0.0,129315.0,2419
7,2597,74.97140502929688,138817.0,2597
8,3710,0.0,198420.0,3710
9,4258,0.0,227679.0,4258
10,4991,0.0,266671.0,4991
11,5182,0.0,277009.0,5182
12,5345,21.079986572265625,285592.0,5345
13,5902,20.096752166748047,315350.0,5902
14,5998,0.0,320612.0,5998
15,6040,91.05292510986328,322855.0,6040
16,6234,0.0,333616.0,6234
17,6355,0.0,340116.0,6355
18,6644,0.0,355855.0,6644
19,6797,0.0,363873.0,6797
20,7178,0.0,384251.0,7178
21,7591,0.0,406675.0,7591
22,7912,60.916378021240234,423793.0,7912
23,8022,0.0,429683.0,8022
24,8902,19.79629898071289,476455.0,8902
25,8977,0.0,480362.0,8977
26,9511,0.0,508427.0,9511
27,9677,34.84110641479492,517409.0,9677
28,9732,88.49726104736328,520376.0,9732
29,9997,77.3175048828125,534865.0,9997
30,10509,34.84110641479492,562628.0,10509
31,10562,0.0,565456.0,10562
32,10806,16.286212921142578,578422.0,10806
33,11584,84.29055786132812,620802.0,11584
34,12556,73.851318359375,672232.0,12556
35,12710,0.0,680512.0,12710
36,12763,0.0,683337.0,12763
37,12910,121.67219543457031,691232.0,12910
38,13405,112.10548400878906,717726.0,13405
39,14134,4.754950046539307,756465.0,14134
40,15419,0.0,825502.0,15419
41,15640,44.56534194946289,837312.0,15640
42,15935,0.0,852920.0,15935
43,16091,12.114069938659668,861240.0,16091
44,16211,0.0,867732.0,16211
45,16256,0.0,870014.0,16256
46,16510,0.0,883641.0,16510
47,17110,301.7828674316406,916271.0,17110
48,17160,65.14239501953125,918905.0,17160
49,17533,78.38330078125,938921.0,17533
50,17838,0.0,955111.0,17838
51,17950,0.0,961123.0,17950
52,18912,0.0,1012856.0,18912
53,18969,36.41433334350586,1016105.0,18969
54,19195,0.0,1028066.0,19195
55,19326,78.38330078125,1034932.0,19326
56,19671,0.0,1053263.0,19671
57,19674,0.0,1053436.0,19674
58,20009,78.31784057617188,1071420.0,20009
59,20641,0.0,1104776.0,20641
60,20874,0.0,1117414.0,20874
61,21427,7.001425743103027,1147413.0,21427
62,21518,31.365135192871094,1152454.0,21518
63,21882,0.0,1172007.0,21882
64,21923,0.0,1174147.0,21923
65,21930,0.0,1174535.0,21930
66,22214,0.0,1189790.0,22214
67,22438,12.193431854248047,1201817.0,22438
68,23125,34.84110641479492,1238316.0,23125
69,23185,45.953800201416016,1241485.0,23185
70,23190,4.257288932800293,1241718.0,23190
71,23544,7.77978515625,1260694.0,23544
72,23558,34.84110641479492,1261449.0,23558
