,_step,charts/episodic_return,global_step,charts/decisions
0,596,22.840734481811523,31487.0,596
1,915,31.08561134338379,48179.0,915
2,1442,30.24528694152832,77154.0,1442
3,2566,0.0,136913.0,2566
4,3436,34.84110641479492,183524.0,3436
5,3515,12.114069938659668,187611.0,3515
6,4381,12.114069938659668,234639.0,4381
7,4782,31.08561134338379,256024.0,4782
8,5034,38.349342346191406,269373.0,5034
9,5495,74.6623306274414,294505.0,5495
10,5506,90.96675872802734,295190.0,5506
11,5563,0.0,298105.0,5563
12,6357,0.0,341241.0,6357
13,6668,78.38330078125,357893.0,6668
14,6996,73.851318359375,375381.0,6996
15,7531,229.83615112304688,403707.0,7531
16,7640,0.0,409564.0,7640
17,8438,0.0,452322.0,8438
18,8505,0.0,455903.0,8505
19,9262,53.24391174316406,496623.0,9262
20,9717,0.0,520784.0,9717
21,10206,44.632511138916016,546873.0,10206
22,10315,0.0,552638.0,10315
23,10472,0.0,561165.0,10472
24,10521,73.851318359375,563711.0,10521
25,11070,0.0,593260.0,11070
26,11527,34.84110641479492,618002.0,11527
27,11941,9.60595989227295,640192.0,11941
28,12290,0.0,658761.0,12290
29,12441,31.289825439453125,666988.0,12441
30,12647,78.38330078125,678110.0,12647
31,12830,0.0,687938.0,12830
32,12856,0.0,689342.0,12856
33,13157,35.30049514770508,705465.0,13157
34,13453,0.0,721629.0,13453
35,13458,49.21919631958008,721902.0,13458
36,13501,0.0,724199.0,13501
37,13518,0.0,725128.0,13518
38,14303,0.0,767397.0,14303
39,14744,12.193431854248047,791517.0,14744
40,15303,63.418399810791016,822087.0,15303
41,15512,23.177982330322266,833028.0,15512
42,16832,36.41433334350586,904295.0,16832
43,17691,59.50318908691406,950325.0,17691
44,18463,19.840356826782227,991486.0,18463
45,18506,13.846800804138184,993793.0,18506
46,19128,85.31314086914062,1027214.0,19128
47,19270,73.851318359375,1034755.0,19270
48,19499,0.0,1046969.0,19499
49,19761,91.05292510986328,1061114.0,19761
50,20450,0.0,1098566.0,20450
51,20570,251.24037170410156,1105235.0,20570
52,20861,0.0,1120764.0,20861
53,20923,12.114069938659668,1123943.0,20923
54,21235,78.38330078125,1140498.0,21235
55,21499,0.0,1154700.0,21499
56,21547,0.0,1157168.0,21547
57,21654,77.3175048828125,1163056.0,21654
58,21812,78.38330078125,1171347.0,21812
59,21921,4.257288932800293,1177056.0,21921
60,22443,13.846800804138184,1205014.0,22443
61,23386,50.093387603759766,1255202.0,23386
62,24762,34.84110641479492,1329829.0,24762
63,24853,0.0,1334646.0,24853
64,25715,23.177982330322266,1380060.0,25715
65,25897,0.0,1389721.0,25897
66,26223,0.0,1406919.0,26223
67,26298,91.05292510986328,1410841.0,26298
68,26800,0.0,1437551.0,26800
69,27332,0.0,1466341.0,27332
70,28234,12.193431854248047,1514546.0,28234
71,28915,9.279671669006348,1550568.0,28915
72,29233,0.0,1567385.0,29233
73,30078,0.0,1612693.0,30078
74,30103,45.88972091674805,1614006.0,30103
75,30202,0.0,1619246.0,30202
76,30732,0.0,1647350.0,30732
77,31663,202.36434936523438,1696688.0,31663
78,32388,0.0,1735912.0,32388
79,32536,93.67266082763672,1743882.0,32536
80,32725,0.0,1753785.0,32725
81,33154,0.0,1777256.0,33154
82,33432,49.684364318847656,1791986.0,33432
83,33664,60.92922592163086,1804610.0,33664
84,34825,0.0,1866540.0,34825
85,35161,0.0,1884461.0,35161
86,35575,36.41433334350586,1906438.0,35575
87,35988,0.0,1928263.0,35988
88,36016,0.0,1929660.0,36016
89,36193,34.84110641479492,1939218.0,36193
90,36841,39.7596435546875,1973470.0,36841
91,37094,0.0,1987144.0,37094
92,37145,0.0,1989829.0,37145
93,37173,9.418414115905762,1991322.0,37173
94,37268,0.0,1996426.0,37268
95,37424,12.114069938659668,2004703.0,37424
96,37462,54.50962448120117,2006795.0,37462
97,37531,22.931882858276367,2010447.0,37531
98,37799,78.38330078125,2024566.0,37799
99,40023,0.0,2143974.0,40023
