,_step,charts/episodic_return,global_step,charts/decisions
0,253,30.812877655029297,5032.0,253
1,1361,29.567087173461914,25385.0,1361
2,1458,27.738313674926758,27230.0,1458
3,1773,35.8396110534668,32628.0,1773
4,3140,0.0,57862.0,3140
5,4951,56.47607421875,90827.0,4951
6,5563,78.58087158203125,102461.0,5563
7,7899,0.0,145597.0,7899
8,8851,0.0,164828.0,8851
9,10217,4.431924343109131,189630.0,10217
10,13325,4.300291538238525,247759.0,13325
11,17129,0.0,315788.0,17129
12,18411,0.0,340109.0,18411
13,18626,32.45543670654297,343739.0,18626
14,18876,0.0,348272.0,18876
15,20412,0.0,377197.0,20412
16,21475,0.0,396786.0,21475
17,21550,97.67829132080078,398320.0,21550
18,21588,0.0,399036.0,21588
19,22511,4.802979946136475,416779.0,22511
20,24234,44.07001876831055,448340.0,24234
21,24580,0.0,454293.0,24580
22,26902,14.035672187805176,497757.0,26902
23,27319,0.0,505936.0,27319
24,29720,75.78746032714844,551793.0,29720
25,34427,0.0,639104.0,34427
26,35351,42.41556167602539,655774.0,35351
27,36068,72.38265228271484,668764.0,36068
28,36174,91.52265167236328,670682.0,36174
29,37273,0.0,690824.0,37273
30,37832,96.05580139160156,700651.0,37832
31,38111,18.678916931152344,705916.0,38111
32,39462,50.690860748291016,729199.0,39462
33,39985,20.970600128173828,738034.0,39985
34,40646,12.150858879089355,749714.0,40646
35,40711,41.33349609375,750803.0,40711
36,40958,57.116539001464844,754881.0,40958
37,42225,34.84110641479492,777733.0,42225
38,43508,98.3424072265625,802514.0,43508
39,43627,47.14579391479492,804819.0,43627
40,44763,52.889461517333984,825912.0,44763
41,45741,16.358139038085938,842807.0,45741
42,49973,60.249935150146484,922862.0,49973
43,50299,30.26023292541504,928956.0,50299
44,50631,14.554485321044922,935579.0,50631
45,52580,0.0,974703.0,52580
46,53216,14.431924819946289,987397.0,53216
47,53364,88.67537689208984,990313.0,53364
48,53891,0.0,999980.0,53891
49,54263,4.802979946136475,1007697.0,54263
50,54721,52.86298751831055,1017821.0,54721
51,56680,21.917564392089844,1058675.0,56680
52,57509,118.66033935546875,1074826.0,57509
53,59066,0.0,1107385.0,59066
54,60081,54.018943786621094,1128208.0,60081
55,60215,12.854166030883789,1130490.0,60215
56,61792,20.0,1162174.0,61792
57,62642,90.42239379882812,1179575.0,62642
58,62736,0.0,1181167.0,62736
59,62873,79.83889770507812,1183825.0,62873
60,63181,51.67589569091797,1189787.0,63181
61,63602,72.7370834350586,1197733.0,63602
62,64092,4.660326957702637,1208230.0,64092
63,64538,82.82656860351562,1216842.0,64538
64,70162,58.19784164428711,1329329.0,70162
65,70242,0.0,1330968.0,70242
66,70586,0.0,1337602.0,70586
67,71566,110.3894271850586,1356224.0,71566
68,71782,77.40287017822266,1360210.0,71782
69,73221,50.9390983581543,1388343.0,73221
70,73248,64.95896911621094,1388838.0,73248
71,73975,56.293846130371094,1404213.0,73975
72,75890,0.0,1444238.0,75890
73,78213,34.84110641479492,1490482.0,78213
74,78624,35.99970245361328,1498525.0,78624
75,78675,16.358139038085938,1499698.0,78675
76,79069,0.0,1508066.0,79069
77,81608,78.44400024414062,1557165.0,81608
78,82033,36.36333465576172,1566697.0,82033
79,83134,37.19487380981445,1589596.0,83134
80,83488,0.0,1596046.0,83488
81,85207,35.99970245361328,1629698.0,85207
82,85521,13.168169975280762,1636216.0,85521
83,86161,104.10218811035156,1648633.0,86161
84,86972,81.59861755371094,1664608.0,86972
85,87033,4.802979946136475,1666059.0,87033
86,87947,10.849549293518066,1684004.0,87947
87,88114,73.75541687011719,1687266.0,88114
88,89181,4.9004998207092285,1707929.0,89181
89,89533,71.0208740234375,1714876.0,89533
90,89960,87.66122436523438,1723671.0,89960
91,89984,4.802979946136475,1724015.0,89984
92,91865,83.33422088623047,1759967.0,91865
93,92213,34.84110641479492,1766919.0,92213
94,93270,91.7786636352539,1787400.0,93270
95,93697,98.13240051269531,1795714.0,93697
96,94852,82.2308120727539,1818433.0,94852
97,96026,9.32489013671875,1841426.0,96026
98,97021,51.33322525024414,1862012.0,97021
99,97989,0.0,1880580.0,97989
100,98055,0.0,1881783.0,98055
101,98397,65.99687957763672,1888323.0,98397
102,99264,54.95613479614258,1906103.0,99264
103,100479,89.65827941894531,1929379.0,100479
104,100812,35.19303512573242,1936314.0,100812
105,102182,0.0,1962334.0,102182
106,102718,91.97264862060547,1972401.0,102718
107,103002,0.0,1977726.0,103002
108,103424,53.563941955566406,1985708.0,103424
109,104219,13.760432243347168,2002491.0,104219
110,104661,89.66638946533203,2011989.0,104661
111,106136,32.786136627197266,2041075.0,106136
112,106952,49.30161666870117,2057360.0,106952
113,107301,85.5400161743164,2063645.0,107301
114,107648,54.49958801269531,2070493.0,107648
115,107829,27.612092971801758,2074052.0,107829
116,108214,50.5534553527832,2081975.0,108214
117,108763,72.11504364013672,2092661.0,108763
118,109471,0.0,2107047.0,109471
119,109804,109.9732666015625,2113525.0,109804
120,110105,0.0,2119356.0,110105
121,110895,46.71592712402344,2135039.0,110895
122,111042,0.0,2137944.0,111042
123,111768,24.502500534057617,2152343.0,111768
124,112051,24.219022750854492,2157373.0,112051
125,112689,125.42516326904297,2168347.0,112689
126,114617,68.51591491699219,2206519.0,114617
127,114675,54.27801513671875,2207471.0,114675
128,116919,0.0,2253611.0,116919
129,118298,4.9004998207092285,2282413.0,118298
130,118960,76.1207504272461,2295781.0,118960
131,120026,46.548500061035156,2316011.0,120026
132,120368,20.690139770507812,2322820.0,120368
133,122143,0.0,2359404.0,122143
134,123180,34.84110641479492,2379777.0,123180
135,123482,24.758098602294922,2385070.0,123482
136,124047,34.27944564819336,2397252.0,124047
137,124466,13.895316123962402,2405121.0,124466
138,126488,97.70044708251953,2444226.0,126488
139,126557,37.74894332885742,2445463.0,126557
140,127195,76.58041381835938,2458725.0,127195
141,127437,64.92938995361328,2463141.0,127437
142,128525,82.73676300048828,2484083.0,128525
143,129262,88.10404205322266,2499689.0,129262
144,130562,0.0,2525172.0,130562
145,132924,142.4254913330078,2571747.0,132924
146,134137,42.8600959777832,2596738.0,134137
147,134279,0.0,2599132.0,134279
148,135511,0.0,2623610.0,135511
149,136639,82.7079086303711,2645590.0,136639
150,136973,36.26189422607422,2652460.0,136973
151,139124,58.61345291137695,2695150.0,139124
152,139554,316.77044677734375,2703844.0,139554
153,140110,0.0,2715405.0,140110
154,140946,0.0,2732471.0,140946
155,140977,20.04076385498047,2733120.0,140977
156,142017,13.980979919433594,2753157.0,142017
157,142050,82.65705108642578,2753732.0,142050
158,142966,0.0,2771682.0,142966
159,143591,75.3322982788086,2783127.0,143591
160,143624,15.766677856445312,2784044.0,143624
161,143973,75.67691802978516,2790720.0,143973
162,145015,0.0,2811626.0,145015
163,147256,66.66804504394531,2854602.0,147256
164,147636,132.9977569580078,2861696.0,147636
165,147947,41.87190628051758,2868277.0,147947
166,148388,27.38345718383789,2877477.0,148388
167,149014,78.47010803222656,2889208.0,149014
168,150642,32.972267150878906,2919830.0,150642
169,152530,27.737255096435547,2957374.0,152530
170,155650,4.567586421966553,3018306.0,155650
171,157522,29.485538482666016,3055818.0,157522
172,160012,169.53228759765625,3105345.0,160012
173,161425,8.429431915283203,3133076.0,161425
174,162083,37.42190170288086,3145290.0,162083
175,162541,239.791259765625,3154347.0,162541
176,163087,67.14195251464844,3165093.0,163087
177,164968,50.71216583251953,3200421.0,164968
178,165594,20.921127319335938,3212645.0,165594
179,166197,19.361825942993164,3223771.0,166197
180,166498,4.476691246032715,3229245.0,166498
181,169188,124.70894622802734,3281454.0,169188
182,169624,37.676326751708984,3289812.0,169624
183,170152,0.0,3299973.0,170152
184,174750,43.75132751464844,3387275.0,174750
185,174916,183.1871795654297,3390425.0,174916
186,174966,4.300291538238525,3391397.0,174966
187,176791,77.59674072265625,3427530.0,176791
188,176921,74.73844909667969,3430002.0,176921
189,178167,22.505889892578125,3454406.0,178167
190,178890,0.0,3468482.0,178890
191,179070,9.47191047668457,3472201.0,179070
192,179108,64.1500473022461,3472766.0,179108
193,179962,34.84110641479492,3489929.0,179962
194,180590,0.0,3503489.0,180590
195,181198,92.20172882080078,3514976.0,181198
196,181216,10.840271949768066,3515278.0,181216
197,182137,34.84110641479492,3532429.0,182137
198,185406,37.70619201660156,3597470.0,185406
199,186678,36.27029800415039,3621930.0,186678
200,186846,16.358139038085938,3625527.0,186846
201,187042,0.0,3629388.0,187042
202,187232,0.0,3632437.0,187232
203,187263,4.754950046539307,3632970.0,187263
204,189198,12.193431854248047,3669658.0,189198
205,190316,83.69437408447266,3690449.0,190316
206,190338,0.0,3690983.0,190338
207,190949,138.81689453125,3703143.0,190949
208,191234,80.47431945800781,3709151.0,191234
209,191910,50.783348083496094,3721748.0,191910
210,191966,80.04196166992188,3722815.0,191966
211,192395,0.0,3731670.0,192395
212,194590,39.51445388793945,3776148.0,194590
213,201733,106.72054290771484,3915505.0,201733
214,202417,0.0,3929327.0,202417
215,205029,19.431257247924805,3978485.0,205029
216,205827,73.31359100341797,3994095.0,205827
217,208039,0.0,4038051.0,208039
218,208162,27.961959838867188,4040352.0,208162
219,208258,65.07308959960938,4042258.0,208258
220,209591,13.16281509399414,4068561.0,209591
221,209920,100.9902572631836,4075364.0,209920
222,214552,8.029457092285156,4162941.0,214552
223,215693,287.82110595703125,4183570.0,215693
224,216657,0.0,4201855.0,216657
225,217887,205.95648193359375,4225069.0,217887
226,218488,83.5874252319336,4236605.0,218488
227,219122,34.84110641479492,4249552.0,219122
228,220101,27.480972290039062,4268432.0,220101
229,220338,27.79420280456543,4272780.0,220338
230,220724,38.38814163208008,4279944.0,220724
231,224815,26.528772354125977,4357579.0,224815
232,225219,128.80612182617188,4365085.0,225219
233,226282,0.0,4384761.0,226282
234,226826,76.38178253173828,4395381.0,226826
235,226897,34.84110641479492,4396703.0,226897
236,226968,35.995670318603516,4397764.0,226968
237,227077,56.59485626220703,4399412.0,227077
238,227881,20.0,4414601.0,227881
239,227920,48.516815185546875,4415338.0,227920
240,231053,176.99403381347656,4474045.0,231053
241,231340,132.24891662597656,4479104.0,231340
242,232235,30.594337463378906,4494623.0,232235
243,232434,4.949999809265137,4498792.0,232434
244,233330,23.131925582885742,4515642.0,233330
245,234674,0.0,4539513.0,234674
246,235027,32.982444763183594,4545294.0,235027
247,235208,37.061912536621094,4548490.0,235208
248,235263,200.6636505126953,4549345.0,235263
249,241258,57.60643768310547,4658205.0,241258
250,245267,47.2883186340332,4734654.0,245267
251,248901,14.217782020568848,4804539.0,248901
252,248987,0.0,4805918.0,248987
253,249546,238.86038208007812,4816296.0,249546
254,250832,37.130104064941406,4840591.0,250832
255,251146,23.522829055786133,4846807.0,251146
256,251842,26.838525772094727,4860414.0,251842
257,251909,133.8546142578125,4861787.0,251909
258,257269,15.833701133728027,4960990.0,257269
259,257688,14.27065372467041,4969081.0,257688
260,261504,60.59482955932617,5038612.0,261504
261,262019,75.51677703857422,5047448.0,262019
262,262049,260.55712890625,5047917.0,262049
263,262783,88.1619873046875,5061212.0,262783
264,263833,24.043821334838867,5079378.0,263833
265,265335,43.929710388183594,5106552.0,265335
266,268572,92.60296630859375,5164468.0,268572
267,268665,0.0,5165853.0,268665
268,271612,57.988922119140625,5218046.0,271612
269,271999,151.35128784179688,5225052.0,271999
270,274787,80.03546142578125,5275095.0,274787
271,274909,28.237045288085938,5277399.0,274909
272,277640,245.41075134277344,5325879.0,277640
273,277910,58.12808609008789,5330726.0,277910
274,278087,29.308940887451172,5334245.0,278087
275,278152,35.548519134521484,5335309.0,278152
276,279892,0.0,5367184.0,279892
277,280183,83.08971405029297,5372633.0,280183
278,281447,22.541088104248047,5395901.0,281447
279,282157,23.46328353881836,5409784.0,282157
280,282892,291.5318298339844,5423564.0,282892
281,283267,23.492801666259766,5429327.0,283267
282,283977,35.99970245361328,5442060.0,283977
283,284059,230.40142822265625,5443775.0,284059
284,284350,10.0,5449106.0,284350
285,288940,29.74151039123535,5534472.0,288940
286,289689,0.0,5548412.0,289689
287,289709,57.47163391113281,5548778.0,289709
288,290707,41.220298767089844,5566024.0,290707
289,292438,27.24546241760254,5599051.0,292438
290,293065,228.0996856689453,5610639.0,293065
291,294044,64.56980895996094,5628068.0,294044
292,294105,14.554485321044922,5629157.0,294105
293,294323,14.850000381469727,5633365.0,294323
294,296452,0.0,5673616.0,296452
295,297103,17.900875091552734,5685775.0,297103
296,297306,141.8992462158203,5690115.0,297306
297,301251,0.0,5761401.0,301251
298,301468,14.949999809265137,5765403.0,301468
299,302408,128.99325561523438,5782554.0,302408
300,302984,23.177982330322266,5792631.0,302984
301,303405,26.436349868774414,5801072.0,303405
302,303921,4.476691246032715,5811230.0,303921
303,304434,70.59339904785156,5821192.0,304434
304,304518,28.817880630493164,5822781.0,304518
305,305309,0.0,5837023.0,305309
306,306705,181.0688934326172,5862677.0,306705
307,312448,26.566926956176758,5966653.0,312448
308,312750,14.6064453125,5972360.0,312750
309,312852,177.12811279296875,5973807.0,312852
310,314892,80.25751495361328,6009850.0,314892
311,316535,152.32542419433594,6038644.0,316535
312,320239,304.7647705078125,6102022.0,320239
313,321491,27.10411262512207,6124065.0,321491
314,322361,35.99970245361328,6138705.0,322361
315,324360,41.43964767456055,6173514.0,324360
316,327633,0.0,6229094.0,327633
317,327798,4.476691246032715,6232275.0,327798
318,328869,4.431924343109131,6250291.0,328869
319,331967,95.15028381347656,6301135.0,331967
320,333057,121.28694915771484,6318793.0,333057
321,336551,20.096752166748047,6376399.0,336551
322,337143,58.012176513671875,6387142.0,337143
323,337481,99.07315063476562,6393048.0,337481
324,337729,12.071496963500977,6397101.0,337729
325,339612,169.30931091308594,6428291.0,339612
326,340074,95.08576965332031,6435546.0,340074
327,344359,79.183837890625,6506960.0,344359
328,345313,37.71028518676758,6523019.0,345313
329,345882,166.45651245117188,6532847.0,345882
330,346607,97.18905639648438,6545185.0,346607
331,346888,0.0,6549610.0,346888
332,347136,111.62950134277344,6554517.0,347136
333,347936,14.850000381469727,6566655.0,347936
334,353238,31.773345947265625,6654562.0,353238
335,353376,0.0,6657557.0,353376
336,354115,72.58106994628906,6670015.0,354115
337,354306,87.0715560913086,6673787.0,354306
338,356985,54.88604736328125,6720965.0,356985
339,357503,94.5716323852539,6730089.0,357503
340,357531,337.8121337890625,6730704.0,357531
341,360677,37.43377685546875,6787088.0,360677
342,362883,83.47657012939453,6824722.0,362883
343,363084,96.51588439941406,6828111.0,363084
344,363734,4.851494789123535,6839662.0,363734
345,364411,208.47142028808594,6851154.0,364411
346,364718,33.30129623413086,6856157.0,364718
347,365925,14.12981128692627,6877132.0,365925
348,366019,27.64133071899414,6878952.0,366019
349,368231,155.9763641357422,6914856.0,368231
350,369499,80.23908996582031,6934894.0,369499
351,370655,0.0,6954262.0,370655
352,370920,0.0,6958592.0,370920
353,371605,60.4691276550293,6970316.0,371605
354,372754,0.0,6990017.0,372754
355,372912,0.0,6992951.0,372912
356,374460,39.31744384765625,7020320.0,374460
357,375341,35.43486022949219,7035475.0,375341
358,376791,14.652990341186523,7060415.0,376791
359,376977,9.468086242675781,7064254.0,376977
360,378770,0.0,7096788.0,378770
361,380419,33.45489501953125,7124924.0,380419
362,382037,100.03392028808594,7152524.0,382037
363,383368,24.750999450683594,7176608.0,383368
364,383836,34.84110641479492,7185797.0,383836
365,386792,80.5302734375,7237163.0,386792
366,388696,24.01490020751953,7268481.0,388696
367,388960,13.810192108154297,7273325.0,388960
368,389183,0.0,7277642.0,389183
369,390346,0.0,7298847.0,390346
370,391224,0.0,7312859.0,391224
371,391534,92.90166473388672,7317738.0,391534
372,391842,54.85908126831055,7322987.0,391842
373,391930,137.80099487304688,7324362.0,391930
374,394933,23.301633834838867,7374291.0,394933
375,396546,38.30563735961914,7400884.0,396546
376,397133,15.0,7410028.0,397133
377,397172,36.53117370605469,7410770.0,397172
378,399180,69.50039672851562,7440651.0,399180
379,399322,23.062814712524414,7443008.0,399322
380,400733,5.0,7466328.0,400733
381,400903,95.89414978027344,7468873.0,400903
382,402447,107.10566711425781,7495964.0,402447
383,403274,213.34185791015625,7509029.0,403274
384,404524,0.0,7529211.0,404524
385,406552,27.149150848388672,7566789.0,406552
386,406739,64.58129119873047,7570045.0,406739
387,407601,14.090595245361328,7584112.0,407601
388,408083,0.0,7592562.0,408083
389,413180,56.47607421875,7683965.0,413180
390,414075,35.77230453491211,7700221.0,414075
391,416021,0.0,7734374.0,416021
392,418352,5.0,7774812.0,418352
393,418678,78.6686019897461,7780696.0,418678
394,419092,144.7568359375,7788102.0,419092
395,419303,34.099430084228516,7791555.0,419303
396,419522,188.9864959716797,7794784.0,419522
397,419984,4.851494789123535,7802893.0,419984
398,421960,0.0,7838449.0,421960
399,423129,58.1046142578125,7860254.0,423129
400,424326,63.66348648071289,7881742.0,424326
401,424469,318.72088623046875,7884693.0,424469
402,424875,45.774078369140625,7891594.0,424875
403,425563,0.0,7903132.0,425563
404,425616,101.25717163085938,7904030.0,425616
405,426720,0.0,7922252.0,426720
406,427785,12.610993385314941,7940337.0,427785
407,428776,0.0,7957414.0,428776
408,429985,125.04411315917969,7977660.0,429985
409,430884,61.86076736450195,7992744.0,430884
410,431903,34.84110641479492,8010690.0,431903
411,433522,47.74648666381836,8037402.0,433522
412,433887,66.53872680664062,8043688.0,433887
413,434072,120.55233001708984,8046485.0,434072
414,435027,58.41524887084961,8064041.0,435027
415,435428,26.676786422729492,8070558.0,435428
416,436791,33.075584411621094,8092472.0,436791
417,437734,68.3739242553711,8108982.0,437734
418,441306,43.45489501953125,8171131.0,441306
419,442600,24.742143630981445,8194167.0,442600
420,444268,0.0,8221815.0,444268
421,447601,4.089534759521484,8276101.0,447601
422,448419,46.240501403808594,8289495.0,448419
423,449388,4.521910190582275,8306212.0,449388
424,450100,227.88833618164062,8317110.0,450100
425,452776,31.684961318969727,8362612.0,452776
426,453364,4.851494789123535,8372707.0,453364
427,454584,0.0,8392074.0,454584
428,457777,0.0,8445050.0,457777
429,461027,0.0,8497360.0,461027
430,461346,5.0,8502393.0,461346
431,461772,67.46375274658203,8510051.0,461772
432,464600,50.820945739746094,8554526.0,464600
433,465838,101.15504455566406,8573615.0,465838
434,467162,40.70042037963867,8594912.0,467162
435,468841,178.0691680908203,8620482.0,468841
436,469040,0.0,8623320.0,469040
437,469221,0.0,8626066.0,469221
438,469756,22.159622192382812,8635454.0,469756
439,470717,477.9565124511719,8650627.0,470717
440,474912,23.143733978271484,8719002.0,474912
441,475814,118.88761138916016,8735601.0,475814
442,475876,46.27254104614258,8736688.0,475876
443,477360,24.08443260192871,8759626.0,477360
444,480294,80.14948272705078,8804466.0,480294
445,482247,86.87506866455078,8835076.0,482247
446,484183,50.91575622558594,8865606.0,484183
447,485902,22.374916076660156,8891089.0,485902
