,_step,charts/episodic_return,global_step,charts/decisions
0,422,38.33083724975586,7474.0,422
1,1397,22.587533950805664,25234.0,1397
2,1698,18.678913116455078,30816.0,1698
3,2815,29.923870086669922,51311.0,2815
4,3599,28.618799209594727,65812.0,3599
5,4431,167.97547912597656,81811.0,4431
6,4739,91.3251724243164,87349.0,4739
7,5155,42.277854919433594,96335.0,5155
8,5186,0.0,96877.0,5186
9,6292,75.5541000366211,117302.0,6292
10,8010,0.0,150861.0,8010
11,9635,36.4334602355957,180909.0,9635
12,12218,4.754950046539307,225987.0,12218
13,12627,51.861061096191406,233959.0,12627
14,12985,0.0,239830.0,12985
15,14058,65.70122528076172,259250.0,14058
16,15133,49.15424346923828,279467.0,15133
17,18086,0.0,333684.0,18086
18,19451,32.445987701416016,358016.0,19451
19,21465,134.65377807617188,395068.0,21465
20,21566,44.8641357421875,396769.0,21566
21,23556,0.0,434145.0,23556
22,25281,0.0,465276.0,25281
23,25628,0.0,472197.0,25628
24,25721,69.54179382324219,473876.0,25721
25,25742,53.203346252441406,474419.0,25742
26,27726,73.43695068359375,510529.0,27726
27,28877,18.27034568786621,531731.0,28877
28,31749,38.304195404052734,584499.0,31749
29,32316,32.23133087158203,594730.0,32316
30,32860,23.923202514648438,605584.0,32860
31,33693,91.24553680419922,621616.0,33693
32,34041,25.18252944946289,629075.0,34041
33,34800,66.2994384765625,644134.0,34800
34,35481,45.666019439697266,657463.0,35481
35,35773,0.0,663595.0,35773
36,35986,34.942684173583984,667314.0,35986
37,35991,35.18510437011719,667535.0,35991
38,36770,38.06235122680664,681230.0,36770
39,36900,13.906251907348633,683935.0,36900
40,39133,62.069190979003906,723828.0,39133
41,42714,0.0,789186.0,42714
42,44125,34.84110641479492,812757.0,44125
43,46307,37.89876174926758,850413.0,46307
44,46826,211.385498046875,859345.0,46826
45,47599,14.949999809265137,873243.0,47599
46,48253,31.44304084777832,885297.0,48253
47,48694,0.0,892279.0,48694
48,48918,5.0,896609.0,48918
49,49882,55.86759567260742,913864.0,49882
50,50986,4.476691246032715,936876.0,50986
51,52156,27.97311019897461,960323.0,52156
52,52246,0.0,962274.0,52246
53,53129,37.94752883911133,979816.0,53129
54,53148,76.5235595703125,980154.0,53148
55,54115,0.0,1000920.0,54115
56,57359,0.0,1067329.0,57359
57,58213,78.19348907470703,1083718.0,58213
58,59000,41.437442779541016,1100182.0,59000
59,59354,62.85019302368164,1107512.0,59354
60,59753,46.53736877441406,1114506.0,59753
61,60902,41.458892822265625,1137971.0,60902
62,61514,37.16551208496094,1150665.0,61514
63,63766,4.9004998207092285,1194645.0,63766
64,66653,28.45730209350586,1252392.0,66653
65,67330,23.537004470825195,1267148.0,67330
66,67622,25.839853286743164,1272756.0,67622
67,67927,41.87813949584961,1279342.0,67927
68,69160,281.28460693359375,1305056.0,69160
69,69754,81.0029525756836,1316622.0,69754
