,_step,charts/episodic_return,global_step,charts/decisions
0,300,12.114069938659668,15876.0,300
1,365,172.0116729736328,19532.0,365
2,1534,19.874866485595703,82876.0,1534
3,1668,26.751272201538086,89798.0,1668
4,1800,0.0,96694.0,1800
5,2032,0.0,109013.0,2032
6,2640,0.0,141715.0,2640
7,2898,36.41433334350586,155696.0,2898
8,2977,73.851318359375,159804.0,2977
9,3525,0.0,189011.0,3525
10,3764,73.851318359375,201893.0,3764
11,4120,31.289825439453125,220763.0,4120
12,4292,0.0,230195.0,4292
13,4297,0.0,230453.0,4297
14,4934,85.31314086914062,264824.0,4934
15,5534,12.114069938659668,296744.0,5534
16,6136,45.29045867919922,329080.0,6136
17,6685,12.114069938659668,358324.0,6685
18,7374,0.0,395470.0,7374
19,7480,0.0,400941.0,7480
20,7526,33.95838928222656,403397.0,7526
21,7658,0.0,410706.0,7658
22,7905,78.38330078125,424226.0,7905
23,7918,0.0,424926.0,7918
24,8236,12.114069938659668,441877.0,8236
25,8341,19.458908081054688,447380.0,8341
26,9001,34.84110641479492,482378.0,9001
27,9095,78.38330078125,487435.0,9095
28,9119,0.0,488693.0,9119
29,9778,73.851318359375,523551.0,9778
30,9791,0.0,524230.0,9791
31,10486,20.096752166748047,561543.0,10486
32,10615,27.11012840270996,568201.0,10615
33,10739,12.193431854248047,574867.0,10739
34,11225,12.114069938659668,601094.0,11225
35,11262,0.0,603049.0,11262
36,11336,0.0,606954.0,11336
37,11624,4.567586421966553,622133.0,11624
38,12698,0.0,679270.0,12698
39,12739,0.0,681458.0,12739
40,12937,0.0,692370.0,12937
41,13093,46.03372573852539,700848.0,13093
42,13186,0.0,705663.0,13186
43,13603,12.392529487609863,727568.0,13603
44,13618,4.567586421966553,728421.0,13618
45,13668,0.0,731177.0,13668
46,14128,38.435646057128906,755732.0,14128
47,14559,43.255401611328125,779102.0,14559
48,15136,12.982048988342285,809838.0,15136
49,15759,73.851318359375,843572.0,15759
50,16478,0.0,882378.0,16478
51,16488,0.0,882858.0,16488
52,16532,0.0,885166.0,16532
53,16978,73.851318359375,908901.0,16978
54,17372,0.0,930000.0,17372
55,17455,0.0,934387.0,17455
56,17718,77.29218292236328,948511.0,17718
57,18160,40.048587799072266,972386.0,18160
58,18479,0.0,989831.0,18479
59,18552,49.756561279296875,993860.0,18552
60,19308,85.63213348388672,1034939.0,19308
61,19497,0.0,1044859.0,19497
62,19739,16.523372650146484,1057649.0,19739
63,20403,115.36845397949219,1093148.0,20403
64,20585,23.84358787536621,1102970.0,20585
65,21596,4.851494789123535,1157208.0,21596
66,22164,0.0,1187316.0,22164
67,22260,34.84110641479492,1192506.0,22260
68,22318,34.84110641479492,1195614.0,22318
69,22347,22.127607345581055,1197097.0,22347
70,22492,0.0,1204959.0,22492
71,22499,13.287819862365723,1205371.0,22499
72,22886,23.334640502929688,1225981.0,22886
73,23134,23.177982330322266,1239039.0,23134
74,23145,91.05292510986328,1239652.0,23145
75,23760,0.0,1272519.0,23760
76,23866,78.38330078125,1278210.0,23866
77,24005,0.0,1285467.0,24005
78,24268,78.38330078125,1299618.0,24268
79,24289,11.29443359375,1300758.0,24289
80,24328,0.0,1302731.0,24328
81,24931,12.114069938659668,1335179.0,24931
82,26171,0.0,1401285.0,26171
83,26239,0.0,1404938.0,26239
84,26388,19.874866485595703,1412900.0,26388
85,26392,7.502801895141602,1413096.0,26392
86,26557,0.0,1421981.0,26557
87,26587,0.0,1423634.0,26587
88,26890,0.0,1439916.0,26890
89,26963,39.17626953125,1443877.0,26963
90,26968,0.0,1444128.0,26968
91,27453,0.0,1470067.0,27453
92,27908,85.04804992675781,1494657.0,27908
93,27953,0.0,1497043.0,27953
94,28260,79.73860168457031,1513551.0,28260
95,28273,0.0,1514173.0,28273
96,28300,0.0,1515603.0,28300
97,28366,0.0,1518970.0,28366
98,29401,143.13046264648438,1574260.0,29401
99,30197,0.0,1617044.0,30197
100,30464,0.0,1631392.0,30464
101,31048,54.851806640625,1662684.0,31048
102,31725,0.0,1698715.0,31725
103,31878,78.38330078125,1706950.0,31878
104,32797,0.0,1756435.0,32797
105,32864,313.26739501953125,1760084.0,32864
106,32878,32.866519927978516,1760840.0,32878
