,_step,charts/episodic_return,global_step,charts/decisions
0,1135,13.949688911437988,20375.0,1135
1,1897,0.0,34671.0,1897
2,3675,0.0,67654.0,3675
3,3825,73.7677230834961,70708.0,3825
4,4350,26.3645076751709,80520.0,4350
5,4741,85.30069732666016,87849.0,4741
6,5506,101.00643157958984,101092.0,5506
7,7430,0.0,137091.0,7430
8,8305,27.030197143554688,153302.0,8305
9,10107,0.0,188789.0,10107
10,11287,0.0,210821.0,11287
11,11504,0.0,215015.0,11504
12,11888,50.83885192871094,221762.0,11888
13,12607,0.0,235873.0,12607
14,13030,23.037641525268555,244207.0,13030
15,13186,76.78764343261719,247216.0,13186
16,13601,0.0,255102.0,13601
17,13707,9.32489013671875,256983.0,13707
18,14626,4.754950046539307,274806.0,14626
19,15779,0.0,297667.0,15779
20,15849,4.949999809265137,298967.0,15849
21,16071,0.0,303531.0,16071
22,16223,0.0,306309.0,16223
23,16626,101.76478576660156,313766.0,16626
24,16910,40.907440185546875,319274.0,16910
25,17718,26.412710189819336,333101.0,17718
26,18036,14.035672187805176,338465.0,18036
27,18926,8.7752103805542,355910.0,18926
28,19552,98.24203491210938,367427.0,19552
29,21051,0.0,396318.0,21051
30,21154,5.0,398302.0,21154
31,21623,164.75096130371094,407590.0,21623
32,25051,0.0,475244.0,25051
33,25845,0.0,490290.0,25845
34,26202,28.0667667388916,498104.0,26202
35,27060,0.0,515379.0,27060
36,29250,24.272735595703125,559300.0,29250
37,29897,0.0,571734.0,29897
38,32344,0.0,619945.0,32344
39,33671,4.343729019165039,646824.0,33671
40,36545,124.57431030273438,704149.0,36545
41,36822,35.91877365112305,709937.0,36822
42,36828,4.949999809265137,710058.0,36828
43,37347,0.0,719594.0,37347
44,39429,30.32023811340332,760997.0,39429
45,41037,17.23622703552246,793922.0,41037
46,41194,4.851494789123535,796848.0,41194
47,41609,41.82547378540039,804753.0,41609
48,42790,51.722434997558594,829170.0,42790
49,43267,0.0,838147.0,43267
50,43468,0.0,842157.0,43468
51,43941,0.0,852068.0,43941
52,45631,35.326141357421875,886333.0,45631
53,46340,23.537004470825195,900569.0,46340
54,46548,0.0,904275.0,46548
55,47527,27.8444766998291,924491.0,47527
56,48469,16.194557189941406,942745.0,48469
57,48883,30.132530212402344,950685.0,48883
58,49231,0.0,957863.0,49231
59,49653,15.0,966039.0,49653
60,50549,8.733980178833008,983648.0,50549
61,50873,30.80175018310547,990507.0,50873
62,51248,0.0,998808.0,51248
63,52744,67.95704650878906,1030031.0,52744
64,56063,5.0,1098451.0,56063
65,57464,74.5972900390625,1126502.0,57464
66,57949,93.03224182128906,1136326.0,57949
67,58246,36.567298889160156,1142336.0,58246
68,58424,26.838525772094727,1146665.0,58424
69,58922,0.0,1156604.0,58922
70,60330,85.36959838867188,1185670.0,60330
71,60721,0.0,1193727.0,60721
72,61274,0.0,1204612.0,61274
73,62044,40.497798919677734,1220313.0,62044
74,62094,65.2511978149414,1221181.0,62094
75,62848,54.33867645263672,1236958.0,62848
76,63497,0.0,1249679.0,63497
77,63800,31.297151565551758,1256601.0,63800
78,63869,0.0,1257860.0,63869
79,64031,56.258419036865234,1261423.0,64031
80,64092,73.8825912475586,1262625.0,64092
81,65528,4.949999809265137,1291254.0,65528
82,65917,27.991657257080078,1298753.0,65917
83,66134,105.93182373046875,1302529.0,66134
84,66438,28.40121078491211,1308626.0,66438
85,69268,38.29096984863281,1364497.0,69268
86,70019,73.851318359375,1380529.0,70019
87,70567,492.9359130859375,1391300.0,70567
88,72154,0.0,1421834.0,72154
89,72968,64.52031707763672,1438228.0,72968
90,73094,37.00673294067383,1440582.0,73094
91,75963,64.63433074951172,1498712.0,75963
92,76461,20.927165985107422,1508071.0,76461
93,76515,48.50784683227539,1509055.0,76515
94,77930,210.84197998046875,1537642.0,77930
95,78256,0.0,1543879.0,78256
96,79122,0.0,1561153.0,79122
97,83470,54.59471893310547,1644215.0,83470
98,83506,0.0,1644956.0,83506
99,85566,0.0,1685837.0,85566
100,85689,3.6985018253326416,1688435.0,85689
101,86075,82.01895141601562,1695945.0,86075
102,86787,70.76482391357422,1709781.0,86787
103,87291,0.0,1719589.0,87291
104,87303,30.539066314697266,1719729.0,87303
105,87708,35.673683166503906,1727410.0,87708
106,90246,165.27236938476562,1777163.0,90246
107,91144,68.56693267822266,1794334.0,91144
108,93132,46.837615966796875,1833499.0,93132
109,93377,19.304859161376953,1838501.0,93377
110,94369,75.38729095458984,1857389.0,94369
111,94802,0.0,1865428.0,94802
112,95221,0.0,1874048.0,95221
113,96440,0.0,1897065.0,96440
114,96695,68.92063903808594,1902152.0,96695
115,98225,0.0,1933404.0,98225
116,98409,51.135581970214844,1936813.0,98409
117,98491,49.07222366333008,1938383.0,98491
118,98836,9.949999809265137,1945279.0,98836
119,99478,128.5499725341797,1957017.0,99478
120,102432,24.264850616455078,2014339.0,102432
121,102736,9.414801597595215,2020243.0,102736
122,103108,62.28096389770508,2027633.0,103108
123,104065,12.900875091552734,2046075.0,104065
124,105291,41.12462615966797,2069799.0,105291
125,105345,97.60853576660156,2070893.0,105345
126,106002,13.22309398651123,2083566.0,106002
127,108225,158.88600158691406,2126170.0,108225
128,110215,0.0,2166266.0,110215
129,111182,15.054649353027344,2185018.0,111182
130,111411,67.86760711669922,2190013.0,111411
131,115587,12.441007614135742,2270297.0,115587
132,117101,69.14265441894531,2301581.0,117101
133,118229,85.6275863647461,2324041.0,118229
134,118558,81.59861755371094,2330337.0,118558
135,119223,37.00673294067383,2343043.0,119223
136,119736,0.0,2353219.0,119736
137,120071,0.0,2359461.0,120071
138,121036,4.754950046539307,2378055.0,121036
139,124403,18.853382110595703,2443260.0,124403
140,127052,14.361395835876465,2494796.0,127052
141,127987,122.00474548339844,2512526.0,127987
142,129412,122.05619049072266,2539591.0,129412
