,_step,charts/episodic_return,global_step,charts/decisions
0,1841.0,110,1841.0,1841.0
1,4086.0,45,4086.0,4086.0
2,6211.0,30,6211.0,6211.0
3,8640.0,50,8640.0,8640.0
4,11545.0,20,11545.0,11545.0
5,11902.0,45,11902.0,11902.0
6,12313.0,45,12313.0,12313.0
7,33142.0,5,33142.0,33142.0
8,62657.0,75,62657.0,62657.0
9,64447.0,35,64447.0,64447.0
10,76929.0,145,76929.0,76929.0
11,78307.0,5,78307.0,78307.0
12,84013.0,25,84013.0,84013.0
13,91501.0,20,91501.0,91501.0
14,92283.0,45,92283.0,92283.0
15,111216.0,55,111216.0,111216.0
16,123657.0,0,123657.0,123657.0
17,145461.0,30,145461.0,145461.0
18,146913.0,100,146913.0,146913.0
19,159705.0,20,159705.0,159705.0
20,171520.0,85,171520.0,171520.0
21,190080.0,280,190080.0,190080.0
22,205499.0,75,205499.0,205499.0
23,211442.0,95,211442.0,211442.0
24,218154.0,45,218154.0,218154.0
25,230937.0,50,230937.0,230937.0
26,244690.0,20,244690.0,244690.0
27,260195.0,75,260195.0,260195.0
28,268224.0,10,268224.0,268224.0
29,271095.0,100,271095.0,271095.0
30,280718.0,40,280718.0,280718.0
31,282719.0,70,282719.0,282719.0
32,310127.0,70,310127.0,310127.0
33,319756.0,30,319756.0,319756.0
34,320781.0,105,320781.0,320781.0
35,321431.0,515,321431.0,321431.0
36,332810.0,45,332810.0,332810.0
37,334739.0,35,334739.0,334739.0
38,336150.0,170,336150.0,336150.0
39,337982.0,55,337982.0,337982.0
40,345760.0,65,345760.0,345760.0
41,354598.0,5,354598.0,354598.0
42,364643.0,35,364643.0,364643.0
43,366360.0,0,366360.0,366360.0
44,382290.0,0,382290.0,382290.0
45,389741.0,5,389741.0,389741.0
46,394739.0,75,394739.0,394739.0
47,406067.0,25,406067.0,406067.0
48,409122.0,0,409122.0,409122.0
49,415969.0,25,415969.0,415969.0
50,418583.0,105,418583.0,418583.0
51,422831.0,5,422831.0,422831.0
52,435909.0,30,435909.0,435909.0
53,439971.0,15,439971.0,439971.0
54,440603.0,10,440603.0,440603.0
55,451919.0,0,451919.0,451919.0
56,457756.0,105,457756.0,457756.0
57,475723.0,95,475723.0,475723.0
58,478307.0,75,478307.0,478307.0
59,500028.0,165,500028.0,500028.0
60,500255.0,50,500255.0,500255.0
61,511152.0,35,511152.0,511152.0
62,551104.0,30,551104.0,551104.0
63,567541.0,405,567541.0,567541.0
64,574365.0,85,574365.0,574365.0
65,578453.0,25,578453.0,578453.0
66,588375.0,35,588375.0,588375.0
67,588948.0,110,588948.0,588948.0
68,590204.0,30,590204.0,590204.0
69,590835.0,185,590835.0,590835.0
70,625798.0,100,625798.0,625798.0
71,648625.0,325,648625.0,648625.0
72,674429.0,115,674429.0,674429.0
73,677392.0,50,677392.0,677392.0
74,695317.0,10,695317.0,695317.0
75,702827.0,45,702827.0,702827.0
76,715265.0,115,715265.0,715265.0
77,725800.0,60,725800.0,725800.0
78,727117.0,180,727117.0,727117.0
79,729930.0,35,729930.0,729930.0
80,731801.0,185,731801.0,731801.0
81,739140.0,125,739140.0,739140.0
82,765178.0,50,765178.0,765178.0
83,766044.0,55,766044.0,766044.0
84,767204.0,65,767204.0,767204.0
85,780543.0,40,780543.0,780543.0
86,794280.0,10,794280.0,794280.0
87,804896.0,10,804896.0,804896.0
88,808309.0,15,808309.0,808309.0
89,815978.0,55,815978.0,815978.0
90,816702.0,25,816702.0,816702.0
91,817154.0,115,817154.0,817154.0
92,839540.0,20,839540.0,839540.0
93,842647.0,15,842647.0,842647.0
94,862706.0,0,862706.0,862706.0
95,868609.0,25,868609.0,868609.0
96,870580.0,75,870580.0,870580.0
97,890876.0,25,890876.0,890876.0
98,897311.0,50,897311.0,897311.0
99,911665.0,80,911665.0,911665.0
100,927872.0,55,927872.0,927872.0
101,937273.0,20,937273.0,937273.0
102,938872.0,5,938872.0,938872.0
103,949079.0,65,949079.0,949079.0
104,974771.0,210,974771.0,974771.0
105,979643.0,55,979643.0,979643.0
106,986941.0,15,986941.0,986941.0
107,998043.0,5,998043.0,998043.0
108,1002103.0,410,1002103.0,1002103.0
109,1040615.0,205,1040615.0,1040615.0
110,1051075.0,50,1051075.0,1051075.0
111,1069323.0,125,1069323.0,1069323.0
112,1075003.0,140,1075003.0,1075003.0
113,1078500.0,35,1078500.0,1078500.0
114,1082933.0,215,1082933.0,1082933.0
115,1083034.0,70,1083034.0,1083034.0
116,1085074.0,55,1085074.0,1085074.0
117,1093911.0,90,1093911.0,1093911.0
118,1101151.0,415,1101151.0,1101151.0
119,1101209.0,0,1101209.0,1101209.0
120,1126873.0,75,1126873.0,1126873.0
121,1142339.0,785,1142339.0,1142339.0
122,1155683.0,395,1155683.0,1155683.0
123,1159059.0,225,1159059.0,1159059.0
124,1181977.0,175,1181977.0,1181977.0
125,1237955.0,290,1237955.0,1237955.0
126,1307378.0,315,1307378.0,1307378.0
127,1353881.0,370,1353881.0,1353881.0
128,1401267.0,290,1401267.0,1401267.0
129,1415480.0,450,1415480.0,1415480.0
130,1422466.0,575,1422466.0,1422466.0
131,1512561.0,775,1512561.0,1512561.0
132,1524961.0,800,1524961.0,1524961.0
133,1585650.0,555,1585650.0,1585650.0
134,1676291.0,605,1676291.0,1676291.0
135,1791389.0,545,1791389.0,1791389.0
