,_step,charts/episodic_return,global_step,charts/decisions
0,1303,65.02079772949219,20123.0,1303
1,4037,22.45092010498047,62064.0,4037
2,4681,13.398971557617188,71943.0,4681
3,4792,32.050987243652344,73661.0,4792
4,6169,0.0,94854.0,6169
5,10616,9.60595989227295,163358.0,10616
6,11320,0.0,174197.0,11320
7,11674,40.27531814575195,179635.0,11674
8,12922,108.72219848632812,198632.0,12922
9,13929,50.0657958984375,214038.0,13929
10,14007,45.084815979003906,215211.0,14007
11,14815,271.5420227050781,227697.0,14815
12,15921,32.30025863647461,244591.0,15921
13,16151,8.867877960205078,248031.0,16151
14,16349,131.58583068847656,251042.0,16349
15,17352,9.800999641418457,266337.0,17352
16,18154,4.949999809265137,278555.0,18154
17,20274,118.71023559570312,311000.0,20274
18,23169,204.41847229003906,355408.0,23169
19,23353,54.31465148925781,358243.0,23353
20,24203,32.42919921875,371419.0,24203
21,26302,74.48258209228516,403504.0,26302
22,27542,0.0,422501.0,27542
23,28649,4.3876051902771,439633.0,28649
24,29916,13.895231246948242,459178.0,29916
25,31188,27.883649826049805,478553.0,31188
26,33465,129.51495361328125,513503.0,33465
27,33713,39.78273010253906,517243.0,33713
28,34395,0.0,527774.0,34395
29,36045,51.607479095458984,552992.0,36045
30,36614,68.75914764404297,561793.0,36614
31,36858,46.058433532714844,565553.0,36858
32,37233,4.343729019165039,571359.0,37233
33,37814,4.851494789123535,580281.0,37814
34,38064,0.0,584170.0,38064
35,39625,0.0,608106.0,39625
36,40171,69.46332550048828,616491.0,40171
37,40613,0.0,623258.0,40613
38,40808,94.37590026855469,626190.0,40808
39,41234,0.0,632679.0,41234
40,41736,28.117273330688477,640402.0,41736
41,43080,9.60595989227295,661114.0,43080
42,43474,41.372398376464844,667179.0,43474
43,43843,4.802979946136475,672888.0,43843
44,46345,35.71464920043945,711380.0,46345
45,46458,75.33715057373047,713105.0,46458
46,48403,89.22034454345703,742964.0,48403
47,48978,4.754950046539307,751801.0,48978
48,51953,164.30384826660156,797604.0,51953
49,52560,75.08733367919922,806983.0,52560
50,53525,72.98468780517578,821793.0,53525
51,54347,149.70692443847656,834416.0,54347
52,55966,54.73418426513672,859340.0,55966
53,56159,129.74859619140625,862294.0,56159
54,58272,96.60591888427734,894755.0,58272
55,58948,23.036033630371094,905115.0,58948
56,59198,9.899999618530273,908893.0,59198
57,60414,36.394527435302734,927617.0,60414
58,61635,4.754950046539307,946409.0,61635
59,63469,13.841170310974121,974422.0,63469
60,63475,45.31843948364258,974518.0,63475
61,63961,27.883649826049805,982036.0,63961
62,67670,0.0,1038874.0,67670
63,69161,10.0,1061722.0,69161
64,70406,23.230998992919922,1080727.0,70406
65,70896,37.30915069580078,1088214.0,70896
66,71558,0.0,1098387.0,71558
67,72099,0.0,1106639.0,72099
68,77712,59.60092544555664,1192531.0,77712
69,79741,30.0,1223874.0,79741
70,79856,46.743431091308594,1225594.0,79856
71,80132,0.0,1229812.0,80132
72,81037,174.1024932861328,1243706.0,81037
73,81519,59.840023040771484,1251189.0,81519
74,82050,9.300292015075684,1259325.0,82050
75,82402,349.0062255859375,1264753.0,82402
76,83618,27.405517578125,1283541.0,83618
77,84184,18.618799209594727,1292205.0,84184
78,84495,28.8323974609375,1296916.0,84495
79,85725,13.895316123962402,1315759.0,85725
80,86502,0.0,1327703.0,86502
81,87363,46.79600143432617,1340911.0,87363
82,87883,0.0,1348847.0,87883
83,89722,22.58217430114746,1377043.0,89722
84,89926,0.0,1380130.0,89926
85,90232,68.3397216796875,1384779.0,90232
86,91117,13.666829109191895,1398350.0,91117
87,91167,217.74644470214844,1399121.0,91167
88,91615,59.07830810546875,1406058.0,91615
89,93776,4.300291538238525,1439317.0,93776
90,95003,104.95806884765625,1458193.0,95003
91,97636,13.618799209594727,1498541.0,97636
92,97812,110.80426788330078,1501233.0,97812
93,103886,68.40010833740234,1594636.0,103886
94,105778,0.0,1623699.0,105778
95,106767,91.07866668701172,1638906.0,106767
96,108734,0.0,1669019.0,108734
97,108876,256.370361328125,1671190.0,108876
98,110625,0.0,1697961.0,110625
99,112913,0.0,1733091.0,112913
100,113814,75.2715835571289,1747047.0,113814
101,116783,80.32317352294922,1792599.0,116783
102,117070,4.754950046539307,1796995.0,117070
103,117647,157.72305297851562,1805817.0,117647
104,118723,10.0,1822303.0,118723
105,119043,42.04509735107422,1827200.0,119043
106,119443,5.0,1833369.0,119443
107,119926,96.19650268554688,1840824.0,119926
108,120376,0.0,1847731.0,120376
109,122156,0.0,1875177.0,122156
110,122534,62.23709487915039,1881019.0,122534
111,125105,13.980979919433594,1920590.0,125105
112,125390,0.0,1924976.0,125390
113,126374,17.78290367126465,1940095.0,126374
114,127595,59.22853469848633,1958867.0,127595
115,128546,60.423770904541016,1973422.0,128546
116,129307,14.217782020568848,1985180.0,129307
117,130534,13.810192108154297,2004228.0,130534
118,132666,23.41328239440918,2036977.0,132666
119,133690,31.138816833496094,2052724.0,133690
120,133985,0.0,2057312.0,133985
121,134277,69.1269760131836,2061800.0,134277
122,135172,0.0,2075646.0,135172
123,136693,36.911651611328125,2098973.0,136693
124,138631,41.323368072509766,2128766.0,138631
125,139404,9.007692337036133,2140654.0,139404
126,141952,77.61007690429688,2179897.0,141952
127,142224,0.0,2184078.0,142224
