,_step,charts/episodic_return,global_step,charts/decisions
0,744.0,0,744.0,744.0
1,3785.0,5,3785.0,3785.0
2,4155.0,105,4155.0,4155.0
3,6637.0,15,6637.0,6637.0
4,7127.0,50,7127.0,7127.0
5,8968.0,25,8968.0,8968.0
6,33246.0,45,33246.0,33246.0
7,36131.0,5,36131.0,36131.0
8,39656.0,20,39656.0,39656.0
9,44612.0,0,44612.0,44612.0
10,54006.0,10,54006.0,54006.0
11,57113.0,15,57113.0,57113.0
12,72609.0,55,72609.0,72609.0
13,72847.0,35,72847.0,72847.0
14,81715.0,20,81715.0,81715.0
15,92008.0,30,92008.0,92008.0
16,103765.0,0,103765.0,103765.0
17,106851.0,20,106851.0,106851.0
18,108124.0,55,108124.0,108124.0
19,111397.0,50,111397.0,111397.0
20,115776.0,10,115776.0,115776.0
21,128723.0,40,128723.0,128723.0
22,138474.0,60,138474.0,138474.0
23,139281.0,5,139281.0,139281.0
24,143321.0,90,143321.0,143321.0
25,155688.0,20,155688.0,155688.0
26,158304.0,0,158304.0,158304.0
27,163687.0,85,163687.0,163687.0
28,164753.0,5,164753.0,164753.0
29,165531.0,80,165531.0,165531.0
30,167322.0,30,167322.0,167322.0
31,167448.0,105,167448.0,167448.0
32,179459.0,55,179459.0,179459.0
33,183339.0,245,183339.0,183339.0
34,190557.0,5,190557.0,190557.0
35,205934.0,15,205934.0,205934.0
36,211833.0,5,211833.0,211833.0
37,223162.0,30,223162.0,223162.0
38,246410.0,105,246410.0,246410.0
39,251605.0,25,251605.0,251605.0
40,259834.0,90,259834.0,259834.0
41,260240.0,25,260240.0,260240.0
42,272572.0,75,272572.0,272572.0
43,286203.0,15,286203.0,286203.0
44,289349.0,15,289349.0,289349.0
45,298169.0,0,298169.0,298169.0
46,306876.0,30,306876.0,306876.0
47,318314.0,30,318314.0,318314.0
48,324542.0,100,324542.0,324542.0
49,338976.0,35,338976.0,338976.0
50,345472.0,60,345472.0,345472.0
51,356658.0,50,356658.0,356658.0
52,363070.0,25,363070.0,363070.0
53,365912.0,15,365912.0,365912.0
54,371482.0,40,371482.0,371482.0
55,376050.0,60,376050.0,376050.0
56,382244.0,30,382244.0,382244.0
57,387559.0,60,387559.0,387559.0
58,388366.0,0,388366.0,388366.0
59,391718.0,45,391718.0,391718.0
60,409740.0,10,409740.0,409740.0
61,419952.0,40,419952.0,419952.0
62,437270.0,5,437270.0,437270.0
63,451139.0,105,451139.0,451139.0
64,461872.0,690,461872.0,461872.0
65,496142.0,50,496142.0,496142.0
66,528360.0,10,528360.0,528360.0
67,540047.0,40,540047.0,540047.0
68,545160.0,55,545160.0,545160.0
69,548800.0,5,548800.0,548800.0
70,557180.0,70,557180.0,557180.0
71,569985.0,60,569985.0,569985.0
72,585755.0,40,585755.0,585755.0
73,595503.0,0,595503.0,595503.0
74,607417.0,20,607417.0,607417.0
75,610079.0,45,610079.0,610079.0
76,611410.0,260,611410.0,611410.0
77,614617.0,25,614617.0,614617.0
78,623680.0,85,623680.0,623680.0
79,632491.0,30,632491.0,632491.0
80,648514.0,35,648514.0,648514.0
81,653103.0,200,653103.0,653103.0
82,656905.0,15,656905.0,656905.0
83,662015.0,5,662015.0,662015.0
84,667199.0,0,667199.0,667199.0
85,667626.0,105,667626.0,667626.0
86,672124.0,0,672124.0,672124.0
87,674164.0,0,674164.0,674164.0
88,682593.0,275,682593.0,682593.0
89,691836.0,580,691836.0,691836.0
90,700234.0,0,700234.0,700234.0
91,704580.0,50,704580.0,704580.0
92,706705.0,105,706705.0,706705.0
93,712800.0,30,712800.0,712800.0
94,716012.0,15,716012.0,716012.0
95,720892.0,0,720892.0,720892.0
96,735370.0,0,735370.0,735370.0
97,736039.0,25,736039.0,736039.0
98,779635.0,35,779635.0,779635.0
99,780391.0,0,780391.0,780391.0
100,786622.0,135,786622.0,786622.0
101,787632.0,30,787632.0,787632.0
102,803721.0,70,803721.0,803721.0
103,808721.0,340,808721.0,808721.0
104,828340.0,25,828340.0,828340.0
105,876638.0,80,876638.0,876638.0
106,878454.0,10,878454.0,878454.0
107,879956.0,155,879956.0,879956.0
108,880727.0,350,880727.0,880727.0
109,888399.0,30,888399.0,888399.0
110,893547.0,110,893547.0,893547.0
111,905272.0,35,905272.0,905272.0
112,906626.0,115,906626.0,906626.0
113,920908.0,5,920908.0,920908.0
114,921034.0,30,921034.0,921034.0
115,932239.0,20,932239.0,932239.0
116,952886.0,40,952886.0,952886.0
117,957586.0,105,957586.0,957586.0
118,962864.0,5,962864.0,962864.0
119,964824.0,0,964824.0,964824.0
120,971113.0,75,971113.0,971113.0
121,976967.0,135,976967.0,976967.0
122,1011843.0,0,1011843.0,1011843.0
123,1025771.0,75,1025771.0,1025771.0
124,1028936.0,105,1028936.0,1028936.0
125,1034724.0,15,1034724.0,1034724.0
126,1035201.0,85,1035201.0,1035201.0
127,1040226.0,175,1040226.0,1040226.0
128,1047656.0,120,1047656.0,1047656.0
129,1048535.0,10,1048535.0,1048535.0
130,1054037.0,0,1054037.0,1054037.0
131,1135722.0,130,1135722.0,1135722.0
132,1141320.0,20,1141320.0,1141320.0
133,1159841.0,575,1159841.0,1159841.0
134,1169239.0,255,1169239.0,1169239.0
135,1171597.0,445,1171597.0,1171597.0
136,1186901.0,335,1186901.0,1186901.0
137,1241551.0,285,1241551.0,1241551.0
138,1330450.0,300,1330450.0,1330450.0
139,1355616.0,850,1355616.0,1355616.0
140,1358964.0,500,1358964.0,1358964.0
141,1411711.0,560,1411711.0,1411711.0
142,1442072.0,345,1442072.0,1442072.0
143,1444790.0,300,1444790.0,1444790.0
144,1508919.0,385,1508919.0,1508919.0
145,1525240.0,320,1525240.0,1525240.0
146,1550135.0,430,1550135.0,1550135.0
147,1582796.0,860,1582796.0,1582796.0
148,1611513.0,335,1611513.0,1611513.0
149,1659933.0,610,1659933.0,1659933.0
150,1701551.0,355,1701551.0,1701551.0
151,1751141.0,955,1751141.0,1751141.0
152,1825340.0,0,1825340.0,1825340.0
153,1875126.0,780,1875126.0,1875126.0
154,1954566.0,0,1954566.0,1954566.0
155,1965666.0,150,1965666.0,1965666.0
156,1991613.0,460,1991613.0,1991613.0
157,1999461.0,800,1999461.0,1999461.0
158,2013146.0,670,2013146.0,2013146.0
159,2065896.0,545,2065896.0,2065896.0
160,2090328.0,110,2090328.0,2090328.0
161,2122591.0,0,2122591.0,2122591.0
162,2150475.0,85,2150475.0,2150475.0
163,2156993.0,635,2156993.0,2156993.0
164,2179140.0,15,2179140.0,2179140.0
165,2219596.0,225,2219596.0,2219596.0
166,2247930.0,490,2247930.0,2247930.0
167,2249382.0,390,2249382.0,2249382.0
168,2252647.0,490,2252647.0,2252647.0
169,2284375.0,265,2284375.0,2284375.0
170,2285297.0,0,2285297.0,2285297.0
171,2308604.0,570,2308604.0,2308604.0
172,2317945.0,15,2317945.0,2317945.0
173,2326907.0,520,2326907.0,2326907.0
174,2346241.0,115,2346241.0,2346241.0
175,2347637.0,255,2347637.0,2347637.0
176,2363187.0,165,2363187.0,2363187.0
177,2368105.0,95,2368105.0,2368105.0
178,2408029.0,115,2408029.0,2408029.0
179,2423713.0,120,2423713.0,2423713.0
180,2428392.0,20,2428392.0,2428392.0
181,2432563.0,295,2432563.0,2432563.0
182,2434471.0,245,2434471.0,2434471.0
183,2440783.0,160,2440783.0,2440783.0
184,2479085.0,145,2479085.0,2479085.0
185,2486085.0,25,2486085.0,2486085.0
186,2524158.0,25,2524158.0,2524158.0
187,2556682.0,455,2556682.0,2556682.0
188,2574231.0,255,2574231.0,2574231.0
189,2581878.0,205,2581878.0,2581878.0
190,2610081.0,220,2610081.0,2610081.0
191,2618634.0,305,2618634.0,2618634.0
192,2621841.0,45,2621841.0,2621841.0
193,2636533.0,300,2636533.0,2636533.0
194,2652878.0,170,2652878.0,2652878.0
195,2689567.0,155,2689567.0,2689567.0
196,2710483.0,475,2710483.0,2710483.0
197,2739781.0,85,2739781.0,2739781.0
198,2844776.0,270,2844776.0,2844776.0
199,2857662.0,545,2857662.0,2857662.0
200,2865538.0,0,2865538.0,2865538.0
201,2891847.0,1175,2891847.0,2891847.0
202,2943764.0,405,2943764.0,2943764.0
203,2944118.0,195,2944118.0,2944118.0
204,3050256.0,320,3050256.0,3050256.0
205,3121524.0,545,3121524.0,3121524.0
206,3191293.0,170,3191293.0,3191293.0
207,3212039.0,245,3212039.0,3212039.0
208,3249455.0,575,3249455.0,3249455.0
209,3286846.0,800,3286846.0,3286846.0
210,3319813.0,1000,3319813.0,3319813.0
211,3371499.0,175,3371499.0,3371499.0
212,3414883.0,0,3414883.0,3414883.0
213,3469865.0,400,3469865.0,3469865.0
214,3482309.0,210,3482309.0,3482309.0
215,3488180.0,0,3488180.0,3488180.0
216,3496557.0,490,3496557.0,3496557.0
217,3548977.0,435,3548977.0,3548977.0
218,3593786.0,600,3593786.0,3593786.0
219,3621011.0,255,3621011.0,3621011.0
220,3622856.0,90,3622856.0,3622856.0
221,3682195.0,0,3682195.0,3682195.0
222,3720574.0,500,3720574.0,3720574.0
223,3722751.0,0,3722751.0,3722751.0
224,3771390.0,55,3771390.0,3771390.0
225,3803596.0,65,3803596.0,3803596.0
