,_step,charts/episodic_return,global_step,charts/decisions
0,132,78.38330078125,7078.0,132
1,350,34.84110641479492,18760.0,350
2,928,0.0,49678.0,928
3,1151,0.0,61363.0,1151
4,1453,91.05292510986328,77706.0,1453
5,1494,0.0,80064.0,1494
6,1576,73.851318359375,84473.0,1576
7,1585,0.0,84988.0,1585
8,1693,0.0,90825.0,1693
9,1847,17.79800796508789,99022.0,1847
10,1967,8.429431915283203,105264.0,1967
11,3315,0.0,178212.0,3315
12,3702,12.397570610046387,198784.0,3702
13,3940,0.0,211267.0,3940
14,4327,0.0,231885.0,4327
15,4400,52.85816955566406,235834.0,4400
16,4630,0.0,248397.0,4630
17,4691,0.0,251732.0,4691
18,5532,69.57628631591797,296335.0,5532
19,5625,14.88697624206543,301233.0,5625
20,5723,0.0,306629.0,5723
21,6041,73.851318359375,323576.0,6041
22,6072,0.0,325180.0,6072
23,6463,53.75128936767578,346337.0,6463
24,7592,19.874866485595703,406140.0,7592
25,7982,0.0,427090.0,7982
26,8031,0.0,429601.0,8031
27,8336,0.0,445935.0,8336
28,8340,0.0,446144.0,8340
29,8387,69.57628631591797,448594.0,8387
30,8792,36.41433334350586,470493.0,8792
31,9447,0.0,505778.0,9447
32,9567,22.067790985107422,511941.0,9567
33,10026,3.378645181655884,536477.0,10026
34,10151,34.919212341308594,543030.0,10151
35,11814,23.177982330322266,632082.0,11814
36,11933,0.0,638147.0,11933
37,12070,0.0,645144.0,12070
38,12254,0.0,654951.0,12254
39,12675,0.0,677721.0,12675
40,12777,38.44990158081055,683272.0,12777
41,13007,0.0,695539.0,13007
42,13263,34.84110641479492,708963.0,13263
43,13445,0.0,718348.0,13445
44,13677,74.97140502929688,731000.0,13677
45,14221,0.0,760336.0,14221
46,14999,0.0,801915.0,14999
47,15121,0.0,808402.0,15121
48,15477,49.316043853759766,827657.0,15477
49,16074,78.38330078125,859526.0,16074
50,16227,0.0,867742.0,16227
51,16358,78.38330078125,874667.0,16358
52,16536,14.88697624206543,884146.0,16536
53,16643,7.670062065124512,889833.0,16643
54,17433,0.0,932868.0,17433
55,17695,0.0,946826.0,17695
56,18245,19.874866485595703,976160.0,18245
57,18378,36.41433334350586,983127.0,18378
58,18957,0.0,1014084.0,18957
59,19123,0.0,1022716.0,19123
60,19135,71.20633697509766,1023294.0,19135
61,19552,223.6511688232422,1045410.0,19552
62,19587,34.84110641479492,1047360.0,19587
63,19696,12.193431854248047,1053164.0,19696
64,19727,23.84358787536621,1054741.0,19727
65,19792,0.0,1058171.0,19792
66,19996,0.0,1069426.0,19996
67,20268,0.0,1083925.0,20268
68,20742,9.60595989227295,1109579.0,20742
69,20840,78.38330078125,1115027.0,20840
70,21066,69.57628631591797,1126950.0,21066
71,21142,0.0,1131132.0,21142
72,21418,34.84110641479492,1145912.0,21418
73,21463,0.0,1148321.0,21463
74,21570,0.0,1154036.0,21570
75,21765,15.917110443115234,1164643.0,21765
76,22502,78.38330078125,1204365.0,22502
77,22540,34.84110641479492,1206490.0,22540
78,23046,0.0,1234068.0,23046
79,23317,33.95838928222656,1248729.0,23317
80,23611,74.6623306274414,1264404.0,23611
81,24544,37.590213775634766,1314600.0,24544
82,24866,0.0,1331652.0,24866
83,25665,61.013614654541016,1373992.0,25665
84,25672,0.0,1374326.0,25672
85,26142,19.874866485595703,1399670.0,26142
86,26526,35.0583381652832,1420032.0,26526
87,26975,73.851318359375,1444361.0,26975
88,27136,0.0,1452992.0,27136
89,27468,0.0,1470528.0,27468
90,27937,0.0,1495866.0,27937
91,29882,12.392529487609863,1600335.0,29882
92,29910,47.63180160522461,1601818.0,29910
93,31231,0.0,1671727.0,31231
94,31417,0.0,1681568.0,31417
95,31684,0.0,1695846.0,31684
96,31926,67.3170166015625,1709163.0,31926
97,31997,73.851318359375,1712945.0,31997
98,32061,36.310302734375,1716456.0,32061
99,32142,0.0,1720710.0,32142
100,32318,0.0,1730135.0,32318
101,32463,90.88557434082031,1737755.0,32463
102,32621,0.0,1746250.0,32621
103,32738,0.0,1752382.0,32738
104,33095,0.0,1771287.0,33095
105,33291,0.0,1781522.0,33291
106,33725,12.397570610046387,1805078.0,33725
107,33746,12.114069938659668,1806245.0,33746
108,34239,0.0,1832916.0,34239
109,34390,0.0,1840912.0,34390
110,34757,74.97140502929688,1860391.0,34757
111,34897,0.0,1867565.0,34897
112,34978,0.0,1871795.0,34978
113,35236,0.0,1885676.0,35236
114,35281,0.0,1887991.0,35281
115,35663,0.0,1907792.0,35663
116,36449,0.0,1950277.0,36449
117,36562,0.0,1956277.0,36562
118,36687,36.41433334350586,1962837.0,36687
119,36719,49.9004020690918,1964625.0,36719
120,36742,0.0,1965719.0,36742
121,36862,34.84110641479492,1972232.0,36862
122,36940,42.0167350769043,1976373.0,36940
123,36954,154.0244140625,1977228.0,36954
124,37386,10.91557502746582,2000581.0,37386
125,37662,0.0,2015533.0,37662
126,37919,12.193431854248047,2029236.0,37919
127,38490,13.071907043457031,2060054.0,38490
128,38610,0.0,2066666.0,38610
129,38939,0.0,2084566.0,38939
130,39562,23.570344924926758,2117671.0,39562
131,39729,0.0,2126565.0,39729
132,40487,78.38330078125,2166635.0,40487
133,40663,0.0,2176151.0,40663
134,40899,12.193431854248047,2188974.0,40899
135,41050,0.0,2197144.0,41050
136,41100,78.38330078125,2199702.0,41100
137,41141,76.17337799072266,2202001.0,41141
138,41420,12.114069938659668,2216808.0,41420
139,41455,23.49307632446289,2218723.0,41455
140,41665,78.38330078125,2230133.0,41665
141,42471,0.0,2273103.0,42471
142,42958,16.194557189941406,2299457.0,42958
143,44354,34.84110641479492,2373590.0,44354
144,44530,8.433263778686523,2383135.0,44530
145,45058,12.193431854248047,2411366.0,45058
146,45118,0.0,2414645.0,45118
147,45478,0.0,2433970.0,45478
148,45957,34.84110641479492,2459722.0,45957
149,46101,4.257288932800293,2467295.0,46101
150,46173,37.27580261230469,2470988.0,46173
151,46265,23.771482467651367,2476015.0,46265
152,46695,22.109561920166016,2499000.0,46695
153,46974,0.0,2514098.0,46974
154,46994,81.84044647216797,2515207.0,46994
155,47126,12.193431854248047,2522280.0,47126
156,47746,0.0,2555199.0,47746
157,47921,73.851318359375,2564419.0,47921
158,48564,0.0,2599334.0,48564
159,48712,21.89996337890625,2607448.0,48712
160,49472,77.23551177978516,2647796.0,49472
161,49657,12.718533515930176,2657956.0,49657
162,50589,0.0,2708065.0,50589
163,51531,0.0,2758489.0,51531
164,51868,73.851318359375,2776181.0,51868
165,52616,0.0,2816355.0,52616
166,52660,64.36732482910156,2818737.0,52660
167,53279,29.073524475097656,2851831.0,53279
168,53452,0.0,2861010.0,53452
169,54324,0.0,2907373.0,54324
170,54556,97.1229019165039,2919625.0,54556
171,54598,95.3659896850586,2921846.0,54598
172,54905,0.0,2938195.0,54905
173,54932,3.968071460723877,2939540.0,54932
174,55028,7.253665924072266,2944672.0,55028
175,55856,91.05292510986328,2989410.0,55856
176,56037,0.0,2999041.0,56037
177,56041,0.0,2999229.0,56041
178,56690,0.0,3033865.0,56690
179,57134,0.0,3057729.0,57134
180,57478,263.24713134765625,3076174.0,57478
181,57593,0.0,3082428.0,57593
182,58521,51.11533737182617,3132017.0,58521
183,59017,73.851318359375,3158706.0,59017
184,59092,0.0,3162608.0,59092
185,59358,257.0505065917969,3176778.0,59358
186,59520,0.0,3185435.0,59520
187,60681,42.0167350769043,3247672.0,60681
188,60882,0.0,3258356.0,60882
189,60991,0.0,3264155.0,60991
190,61183,136.8361053466797,3274836.0,61183
191,61422,36.41433334350586,3287462.0,61422
192,61577,0.0,3295624.0,61577
193,61909,73.851318359375,3313709.0,61909
194,62405,0.0,3340093.0,62405
195,62638,0.0,3352727.0,62638
196,64856,24.048917770385742,3471944.0,64856
197,65566,74.97140502929688,3510322.0,65566
198,65613,16.28667640686035,3512710.0,65613
199,65623,85.31314086914062,3513229.0,65623
200,65671,0.0,3515813.0,65671
201,65951,0.0,3530935.0,65951
202,66892,0.0,3581197.0,66892
203,66907,121.8263931274414,3581933.0,66907
204,67347,34.84110641479492,3605761.0,67347
205,67369,69.57628631591797,3606987.0,67369
206,67897,0.0,3634875.0,67897
207,67926,34.84110641479492,3636342.0,67926
208,68050,0.0,3642973.0,68050
209,68139,0.0,3647840.0,68139
210,69082,35.0583381652832,3698937.0,69082
211,69143,18.62089729309082,3702206.0,69143
212,69817,0.0,3738254.0,69817
213,70154,0.0,3756331.0,70154
214,71697,34.84110641479492,3839252.0,71697
215,71832,0.0,3846264.0,71832
216,74078,27.70907211303711,3966204.0,74078
217,74287,16.286212921142578,3977334.0,74287
218,74766,16.194557189941406,4003526.0,74766
219,75089,34.84110641479492,4020892.0,75089
220,75162,39.9398307800293,4024900.0,75162
221,75212,46.03372573852539,4027504.0,75212
222,75406,4.300291538238525,4038116.0,75406
223,75468,73.851318359375,4041390.0,75468
224,75665,72.0152587890625,4052094.0,75665
225,76308,78.38330078125,4086274.0,76308
226,76435,0.0,4092944.0,76435
227,76707,0.0,4107455.0,76707
228,76753,0.0,4109998.0,76753
229,77441,81.63201141357422,4147025.0,77441
230,77588,0.0,4155019.0,77588
231,77667,0.0,4159269.0,77667
232,77872,78.38330078125,4170108.0,77872
233,77966,0.0,4175133.0,77966
234,78577,78.38330078125,4207967.0,78577
235,78689,53.56821060180664,4214020.0,78689
236,78730,49.91129684448242,4216211.0,78730
237,79185,4.257288932800293,4240618.0,79185
238,80073,0.0,4288838.0,80073
239,80440,391.5126647949219,4308585.0,80440
240,80562,12.536783218383789,4315048.0,80562
241,80653,0.0,4319803.0,80653
242,81519,0.0,4366115.0,81519
243,81976,91.05292510986328,4390531.0,81976
244,81987,0.0,4391122.0,81987
245,82201,0.0,4402525.0,82201
246,82556,73.851318359375,4421443.0,82556
247,82792,0.0,4433986.0,82792
248,83942,32.982444763183594,4495351.0,83942
249,84070,18.922611236572266,4502193.0,84070
250,84247,53.75128936767578,4511730.0,84247
251,85087,18.65642547607422,4556609.0,85087
252,85203,0.0,4562871.0,85203
253,85321,22.786338806152344,4569311.0,85321
254,85387,37.27580261230469,4572805.0,85387
255,85602,12.114069938659668,4584236.0,85602
256,85850,0.0,4597395.0,85850
257,85881,35.0583381652832,4599010.0,85881
258,86472,0.0,4630585.0,86472
259,86893,78.38330078125,4653510.0,86893
260,87033,56.533233642578125,4661073.0,87033
261,87188,51.18085479736328,4669304.0,87188
262,87391,0.0,4680389.0,87391
263,87405,78.38330078125,4681224.0,87405
264,87629,12.114069938659668,4692995.0,87629
265,87893,12.114069938659668,4707211.0,87893
266,88517,34.84110641479492,4740517.0,88517
267,88635,73.851318359375,4746745.0,88635
268,88835,0.0,4757401.0,88835
269,89394,0.0,4787568.0,89394
270,89665,0.0,4802264.0,89665
271,90150,73.851318359375,4828264.0,90150
272,90332,49.684364318847656,4837863.0,90332
273,90613,25.44396209716797,4852761.0,90613
274,90698,44.68991470336914,4857368.0,90698
275,91054,43.743446350097656,4876498.0,91054
276,91286,0.0,4888762.0,91286
277,91970,73.851318359375,4925457.0,91970
278,92477,0.0,4952880.0,92477
279,92891,73.851318359375,4975202.0,92891
280,93641,128.96742248535156,5015928.0,93641
281,93672,61.75260543823242,5017661.0,93672
282,94042,108.29631042480469,5037540.0,94042
283,94388,258.04608154296875,5056565.0,94388
284,95485,19.874866485595703,5115152.0,95485
285,96407,23.177982330322266,5165131.0,96407
286,97343,0.0,5215195.0,97343
287,97403,49.48434829711914,5218463.0,97403
288,97508,36.41433334350586,5224291.0,97508
289,97631,0.0,5231052.0,97631
290,98022,0.0,5252148.0,98022
291,98143,0.0,5258492.0,98143
292,98430,60.76823806762695,5273993.0,98430
293,98772,14.88697624206543,5292417.0,98772
294,99081,0.0,5309217.0,99081
295,99584,80.43063354492188,5336235.0,99584
296,100624,0.0,5392579.0,100624
297,100631,0.0,5392975.0,100631
298,100903,7.328951835632324,5407997.0,100903
299,100972,0.0,5411718.0,100972
300,101173,91.05292510986328,5422241.0,101173
301,101651,4.802979946136475,5448380.0,101651
302,101699,77.3175048828125,5451099.0,101699
303,101925,104.70686340332031,5463540.0,101925
304,102900,184.2690887451172,5517011.0,102900
305,102949,0.0,5519688.0,102949
306,102985,78.38330078125,5521731.0,102985
307,103403,0.0,5544452.0,103403
308,103468,0.0,5548007.0,103468
309,106002,0.0,5685879.0,106002
310,106195,36.41433334350586,5696005.0,106195
311,106272,49.421714782714844,5700255.0,106272
312,106960,54.655784606933594,5737356.0,106960
313,106965,0.0,5737626.0,106965
314,107783,12.193431854248047,5782327.0,107783
315,108007,0.0,5794677.0,108007
316,108026,23.177982330322266,5795702.0,108026
317,108495,0.0,5821768.0,108495
318,108868,0.0,5841895.0,108868
319,108870,0.0,5841984.0,108870
320,108963,73.851318359375,5847073.0,108963
321,109557,34.84110641479492,5879170.0,109557
322,109938,0.0,5899797.0,109938
323,110901,0.0,5952326.0,110901
324,112313,52.85816955566406,6028449.0,112313
325,112640,12.114069938659668,6046337.0,112640
326,112901,0.0,6060700.0,112901
327,112939,46.844818115234375,6062707.0,112939
328,113385,0.0,6087097.0,113385
329,113532,22.840734481811523,6095082.0,113532
330,114227,83.81200408935547,6132931.0,114227
331,114641,0.0,6154789.0,114641
332,115120,0.0,6180335.0,115120
333,115755,78.38330078125,6214667.0,115755
334,115899,31.182147979736328,6222386.0,115899
335,116194,73.851318359375,6238608.0,116194
336,116619,0.0,6261744.0,116619
337,116805,0.0,6272043.0,116805
338,117165,19.840356826782227,6291402.0,117165
339,117362,23.570344924926758,6302118.0,117362
340,117487,41.61136245727539,6308838.0,117487
341,117562,78.38330078125,6312733.0,117562
