Unnamed: 0,_step,charts/episodic_return,global_step,charts/decisions
24,20955,44.13569234848023,321491.0,20955
25,21640,42.47093023300171,332035.0,21640
26,21716,38.86835103988648,333195.0,21716
27,25358,39.663067455291745,388939.0,25358
28,25747,39.663067455291745,394895.0,25747
29,26457,33.017784099578854,405732.0,26457
30,27458,36.84937803268433,421122.0,27458
31,28369,34.90776700973511,435111.0,28369
32,29261,37.08388700485229,448751.0,29261
33,29878,37.08388700485229,458224.0,29878
34,29974,38.38069730758667,459705.0,29974
35,29987,38.58069730758667,459889.0,29987
36,31265,34.406045513153074,479568.0,31265
37,31518,32.24585878372192,483453.0,31518
38,31661,35.10308687210083,485655.0,31661
39,34119,36.976264019012454,523349.0,34119
40,36044,39.37669248580933,552809.0,36044
41,36234,40.29790714263916,555720.0,36234
42,37084,39.20984928131104,568806.0,37084
43,38317,40.22126140594482,587755.0,38317
44,38351,39.1324002456665,588283.0,38351
45,41309,40.61696765899658,633503.0,41309
46,41574,39.91849636077881,637600.0,41574
47,42564,40.488356590270996,652711.0,42564
48,43107,38.38320720672608,661055.0,43107
49,43497,37.084578361511234,667029.0,43497
50,43593,37.2747763633728,668499.0,43593
51,45285,37.44489065170288,694528.0,45285
52,47219,35.916890163421634,724063.0,47219
53,47368,45.58079580307007,726350.0,47368
54,49387,45.67870153427124,757246.0,49387
55,51251,43.124283657073974,785781.0,51251
56,53038,43.54370229721069,813095.0,53038
57,53095,43.21908605575562,813968.0,53095
58,56795,44.743435573577884,870820.0,56795
59,57759,42.735179805755614,885616.0,57759
60,57866,47.17702154159546,887270.0,57866
61,58155,51.083925533294675,891690.0,58155
62,58270,50.884750328063966,893442.0,58270
63,59230,50.238070793151856,908204.0,59230
64,61894,48.14884372711182,949116.0,61894
65,62492,51.55024326324463,958237.0,62492
66,62666,50.63456527709961,960911.0,62666
67,62779,48.39333381652832,962662.0,62779
68,63320,46.43093162536621,970967.0,63320
69,65277,56.458379135131835,1001077.0,65277
70,66318,62.11544761657715,1017151.0,66318
71,67092,67.3392202758789,1029053.0,67092
72,67506,67.88147171020508,1035452.0,67506
73,68549,79.31546096801758,1051448.0,68549
74,68752,78.01507888793945,1054580.0,68752
75,69286,77.82488088607788,1062677.0,69286
76,70951,78.04695760726929,1088280.0,70951
77,73247,79.69655492782593,1123529.0,73247
78,73860,73.86763982772827,1132891.0,73860
79,74355,80.82165197372437,1140389.0,74355
80,74918,79.54447591781616,1149024.0,74918
81,76438,75.92009359359741,1172436.0,76438
82,77920,74.81853536605836,1195137.0,77920
83,78639,73.29418584823608,1206186.0,78639
84,79456,73.29418584823608,1218805.0,79456
85,80471,82.18343908309936,1234441.0,80471
86,86718,80.28360509872437,1330136.0,86718
87,87561,84.44346019744873,1343073.0,87561
88,89111,82.23291164398194,1367068.0,89111
89,89499,85.2921513748169,1373051.0,89499
90,89689,80.45091938018798,1376011.0,89689
91,89887,80.82424892425539,1379036.0,89887
92,94295,79.7476706314087,1446873.0,94295
93,94725,81.64239429473876,1453477.0,94725
94,94983,71.61494678497314,1457424.0,94983
95,95493,65.327227973938,1465138.0,95493
96,99402,58.98810932159424,1525096.0,99402
97,102423,59.42071292877197,1571566.0,102423
98,104622,48.54238338470459,1605448.0,104622
99,104796,49.08558189392091,1608124.0,104796
100,106508,51.31038032531738,1634523.0,106508
101,106648,51.648361129760744,1636676.0,106648
102,106917,52.4343529510498,1640810.0,106917
103,106942,50.24355491638184,1641203.0,106942
104,106971,44.55062156677246,1641625.0,106971
105,107233,47.40854118347168,1645680.0,107233
106,108360,47.40854118347168,1662865.0,108360
107,113124,48.31115653991699,1736019.0,113124
108,113153,49.77987083435059,1736457.0,113153
109,114791,52.32477958679199,1761588.0,114791
110,115680,38.79368461608887,1775172.0,115680
111,116385,37.69364120483399,1786022.0,116385
112,117815,33.90652641296387,1807810.0,117815
113,118213,34.26873607635498,1813901.0,118213
114,118821,39.179502983093265,1823265.0,118821
115,119759,38.39091863632202,1837628.0,119759
116,120182,38.00318767547608,1844122.0,120182
117,121175,40.211753044128415,1859433.0,121175
118,121670,38.31702938079834,1867105.0,121670
119,121678,40.34054470062256,1867232.0,121678
120,123110,42.33858791351318,1889250.0,123110
121,124658,42.532647705078126,1913066.0,124658
