Unnamed: 0,_step,charts/episodic_return,global_step,charts/decisions
24,21090,35.330539073944095,388565.0,21090
25,21205,36.73419599533081,390624.0,21205
26,22754,40.05594379425049,418373.0,22754
27,23389,41.90422580718994,430802.0,23389
28,24751,42.43629108428955,455933.0,24751
29,28359,42.62841028213501,522411.0,28359
30,29218,41.771685428619385,538781.0,29218
31,30238,41.771685428619385,557506.0,30238
32,30972,37.18246728897095,570484.0,30972
33,32316,32.015062198638915,594730.0,32316
34,32380,38.47068536758423,595964.0,32380
35,33425,38.47068536758423,616369.0,33425
36,35360,36.68891683578491,655510.0,35360
37,36844,34.85193899154663,682691.0,36844
38,38065,34.34419458389282,704541.0,38065
39,38484,34.34419458389282,712283.0,38484
40,38737,34.857168140411375,716863.0,38737
41,39229,36.19775133132934,725937.0,39229
42,40751,34.82519582748413,754011.0,40751
43,40990,34.24012044906616,758119.0,40990
44,41327,37.23438650131226,763636.0,41327
45,42350,36.483396434783934,782617.0,42350
46,42868,37.19601263046265,791809.0,42868
47,44858,34.362569370269775,826978.0,44858
48,46087,37.7940940284729,846859.0,46087
49,46289,37.7940940284729,850136.0,46289
50,46492,36.274652042388915,853525.0,46492
51,50730,36.049121952056886,931513.0,50730
52,51348,36.35774530410767,944233.0,51348
53,54223,45.28390390396118,1003117.0,54223
54,54418,45.091784706115725,1007283.0,54418
55,55699,45.439283027648926,1033543.0,55699
56,56157,47.307273139953615,1043106.0,56157
57,57444,48.51942493438721,1069080.0,57444
58,58674,50.32000598907471,1093660.0,58674
59,59291,41.598848762512205,1106165.0,59291
60,59375,42.181028175354,1107702.0,59375
61,60707,42.33650577545166,1134545.0,60707
62,62768,46.336792640686035,1173933.0,62768
63,63948,47.87032382965088,1198293.0,63948
64,64388,47.87032382965088,1205767.0,64388
65,64474,46.25005664825439,1207517.0,64474
66,65536,45.07976501464844,1228595.0,65536
67,65691,44.97143501281738,1232124.0,65691
68,67608,45.32001708984375,1272359.0,67608
69,68742,41.11519268035889,1296341.0,68742
70,70794,40.915192680358885,1336436.0,70794
71,70917,41.53646602630615,1339057.0,70917
72,71516,44.343596115112305,1349837.0,71516
73,71863,45.79063346862793,1357324.0,71863
74,72388,45.79063346862793,1367461.0,72388
75,72976,45.02255699157715,1378512.0,72976
76,73186,42.64247215270996,1382302.0,73186
77,75909,40.9931876373291,1433182.0,75909
78,76163,31.629430084228517,1437586.0,76163
79,79110,33.023074340820315,1498248.0,79110
80,79220,34.802525939941404,1500456.0,79220
81,80009,34.0336075592041,1516875.0,80009
82,83029,31.792821578979492,1575459.0,83029
83,83389,31.682970809936524,1583319.0,83389
84,84461,31.682970809936524,1604050.0,84461
85,85173,31.100791397094728,1617338.0,85173
86,85216,34.132576866149904,1618219.0,85216
87,86907,30.31870307922363,1652041.0,86907
88,88265,37.30193336486816,1678975.0,88265
89,88442,39.98046821594238,1682497.0,88442
90,88605,40.48943244934082,1685921.0,88605
91,89585,40.319140892028805,1705955.0,89585
92,91566,47.37642196655273,1745498.0,91566
93,92503,46.82789947509766,1763389.0,92503
94,93947,47.026705780029296,1792258.0,93947
95,94007,48.43795425415039,1793608.0,94007
96,94009,47.29769989013672,1793659.0,94009
97,94286,45.47311492919922,1799570.0,94286
98,94896,40.961916580200196,1811033.0,94896
99,95635,43.45730583190918,1825872.0,95635
100,96470,42.8593058013916,1843222.0,96470
101,98897,43.376217422485354,1891602.0,98897
102,100858,43.25185333251953,1930760.0,100858
103,103502,47.551618576049805,1982975.0,103502
104,103741,47.956284561157226,1988045.0,103741
105,106115,47.8538516998291,2035992.0,106115
106,107487,47.64116485595703,2063944.0,107487
107,107605,55.772331390380856,2066579.0,107605
108,108038,57.46539260864258,2075292.0,108038
109,108272,62.58166488647461,2080553.0,108272
110,108822,65.57744369506835,2092652.0,108822
111,109439,65.78660415649414,2104193.0,109439
112,110097,69.43350589752197,2117260.0,110097
113,110584,60.9167444229126,2127255.0,110584
114,111600,60.1467590713501,2147576.0,111600
115,112184,61.847471656799314,2159240.0,112184
116,113432,61.847471656799314,2184124.0,113432
117,113781,55.683560905456545,2191208.0,113781
118,114033,65.55793643951417,2196279.0,114033
119,114104,69.10331153869629,2197326.0,114104
120,118560,72.19227882385253,2283939.0,118560
121,119240,71.73204658508301,2298085.0,119240
122,119271,70.33798683166503,2298618.0,119271
123,119338,72.59867218017578,2299950.0,119338
124,120423,71.51100433349609,2320735.0,120423
125,120499,71.03614757537842,2322400.0,120499
126,120843,70.17584339141845,2329423.0,120843
127,121200,76.20141735076905,2335702.0,121200
128,122325,71.00718578338623,2358468.0,122325
129,122448,72.95960460662842,2360668.0,122448
130,122626,70.93508754730225,2364530.0,122626
131,123036,70.6295790863037,2372754.0,123036
132,125449,61.24543907165528,2419902.0,125449
133,126101,59.85449851989746,2433396.0,126101
134,126349,57.69115867614746,2438603.0,126349
135,126932,58.19301139831543,2450548.0,126932
136,127973,56.67254066467285,2471043.0,127973
137,128190,52.83922584533691,2475460.0,128190
138,128353,52.83922584533691,2478679.0,128353
139,129098,51.85208793640137,2494535.0,129098
140,130297,49.64241111755371,2517976.0,130297
141,130331,49.64241111755371,2518576.0,130331
142,130520,50.186040802001955,2523195.0,130520
143,133347,41.66291595458984,2577725.0,133347
144,133665,43.858680419921875,2583942.0,133665
145,133783,45.11362884521484,2586331.0,133783
146,133983,44.64203018188476,2589581.0,133983
147,134409,51.39331314086914,2598699.0,134409
148,135977,48.76526412963867,2630395.0,135977
149,136486,47.357542724609374,2641017.0,136486
150,136512,51.18223163604736,2641564.0,136512
151,136973,52.34098094940185,2651079.0,136973
152,137505,48.35844921112061,2661920.0,137505
153,139551,53.085240592956545,2702731.0,139551
154,141214,52.88925304412842,2734492.0,141214
155,142630,54.020969276428225,2761059.0,142630
156,142818,53.44009284973144,2764774.0,142818
157,143891,53.44009284973144,2785566.0,143891
158,144182,54.326423721313475,2791791.0,144182
159,144206,53.80034278869629,2792366.0,144206
160,144407,50.68158767700195,2796074.0,144407
161,144709,48.43782592773437,2801896.0,144709
162,147680,49.83147018432617,2860719.0,147680
163,147743,51.48019943237305,2862251.0,147743
164,147849,50.55878784179688,2864515.0,147849
165,150753,53.9713134765625,2918959.0,150753
166,151126,53.9713134765625,2925963.0,151126
167,152735,52.81428981781006,2957341.0,152735
168,152912,59.01011119842529,2961683.0,152912
169,154436,52.89987377166748,2993372.0,154436
170,154503,48.433405570983886,2994961.0,154503
171,156549,48.98705238342285,3035947.0,156549
172,159869,44.718069534301755,3101790.0,159869
173,160767,46.63656105041504,3120034.0,160767
174,161360,56.710094985961916,3131538.0,161360
175,161898,54.202733840942386,3141896.0,161898
176,165125,54.04809181213379,3201462.0,165125
177,165728,53.982651443481444,3212988.0,165728
178,166363,51.98894172668457,3225395.0,166363
179,167527,49.23420021057129,3247289.0,167527
180,168386,53.249293670654296,3261992.0,168386
181,168426,54.96859146118164,3262690.0,168426
182,168824,64.04695388793945,3269739.0,168824
183,169142,70.70224197387695,3276100.0,169142
184,169889,69.96167724609376,3291528.0,169889
185,170348,71.42692253112793,3300434.0,170348
186,171841,72.18111358642578,3329370.0,171841
187,172710,74.0426203918457,3345817.0,172710
188,173164,73.47047401428223,3354037.0,173164
189,173216,84.2709171295166,3355038.0,173216
190,173241,80.85839149475098,3355343.0,173241
191,176185,82.74171882629395,3411506.0,176185
192,177474,82.29145092010498,3437263.0,177474
193,179839,74.55625926971436,3481937.0,179839
194,181630,76.06618480682373,3516454.0,181630
195,183513,79.07788524627685,3554659.0,183513
196,184394,81.18448684692383,3571666.0,184394
197,186765,81.89257369995117,3619806.0,186765
198,186885,79.9740821838379,3622436.0,186885
199,187653,72.86863082885742,3636736.0,187653
200,188915,74.05832290649414,3660974.0,188915
201,189922,72.50946365356445,3679620.0,189922
202,191074,69.26258163452148,3702911.0,191074
203,193335,67.67464492797852,3746012.0,193335
204,193661,68.58092727661133,3752453.0,193661
205,194169,68.99184463500977,3762053.0,194169
206,194367,70.60739364624024,3766124.0,194367
207,194683,62.821305389404294,3771722.0,194683
208,195053,52.38399532318115,3778951.0,195053
209,195824,51.19361137390137,3794536.0,195824
210,196850,53.29693504333496,3813852.0,196850
211,196978,53.70786186218262,3815813.0,196978
212,198414,50.4527108001709,3843012.0,198414
213,198894,51.487865142822265,3852830.0,198894
214,198943,42.4208479309082,3853651.0,198943
215,199605,43.00694774627686,3866968.0,199605
216,199842,44.9270512008667,3871559.0,199842
217,202029,44.9270512008667,3912959.0,202029
218,202451,46.549928703308105,3920305.0,202451
219,203630,47.261574058532716,3941589.0,203630
220,204852,44.51073986053467,3965272.0,204852
221,205719,45.37918102264404,3982492.0,205719
222,205740,43.791850090026855,3982997.0,205740
223,206445,46.273894462585446,3996226.0,206445
224,207255,45.09678112030029,4011486.0,207255
225,208992,42.26461803436279,4044448.0,208992
226,211282,42.89989948272705,4089791.0,211282
227,211991,44.36902164459229,4102798.0,211991
228,212499,44.24135265350342,4111358.0,212499
229,212537,42.71057451248169,4112216.0,212537
230,213444,37.15284746170044,4128944.0,213444
231,214628,33.818000659942626,4150644.0,214628
232,216444,33.20241273880005,4183907.0,216444
233,216477,35.99767568588257,4184690.0,216477
234,216754,36.89541711807251,4189782.0,216754
235,216761,33.49822626113892,4189832.0,216761
236,218299,32.33310838699341,4219205.0,218299
237,218631,34.497490100860595,4225198.0,218631
238,218682,33.710566730499266,4226266.0,218682
239,219124,41.25394868850708,4233718.0,219124
240,219201,40.667848873138425,4235112.0,219201
241,219875,40.441976680755616,4246445.0,219875
242,220516,40.8300962638855,4259057.0,220516
243,223944,48.72639783859253,4323102.0,223944
244,224200,48.658972148895266,4327578.0,224200
245,227982,47.109409923553464,4397628.0,227982
246,231271,43.580720348358156,4457205.0,231271
247,232423,43.45210126876831,4480141.0,232423
248,232767,43.59626447677612,4486985.0,232767
249,233394,43.259828624725344,4499756.0,233394
250,233543,48.105751781463624,4502841.0,233543
251,234684,50.99232732772827,4525340.0,234684
252,235492,50.66546110153198,4539030.0,235492
253,235834,54.356535549163816,4544777.0,235834
254,237491,58.246506195068356,4575816.0,237491
255,238064,58.891259002685544,4587470.0,238064
256,238818,61.68073379516601,4601625.0,238818
257,240777,61.77252433776855,4636811.0,240777
258,242926,59.32166213989258,4677234.0,242926
259,244148,58.71209785461426,4700249.0,244148
260,247587,58.54241226196289,4766140.0,247587
261,248481,61.265828399658204,4782323.0,248481
262,248889,60.24581199645996,4790267.0,248889
263,249945,59.2650214767456,4809080.0,249945
264,250432,52.973892021179196,4817052.0,250432
265,250693,52.973892021179196,4821846.0,250693
266,252070,50.30071552276611,4846778.0,252070
267,253185,49.91259593963623,4867529.0,253185
268,253766,40.193416862487794,4878015.0,253766
269,255933,38.039271659851075,4917590.0,255933
270,256698,39.35315120697022,4931754.0,256698
271,256736,40.3635827255249,4932530.0,256736
272,257152,38.88914577484131,4939770.0,257152
273,257550,39.986312522888184,4946826.0,257550
274,258223,38.93177913665772,4959157.0,258223
275,258768,34.64166862487793,4968961.0,258768
276,262005,34.489553146362304,5029068.0,262005
277,262405,35.19268127441406,5036907.0,262405
278,263094,33.391210327148436,5049925.0,263094
279,264874,30.61120101928711,5083180.0,264874
280,269049,34.59050827026367,5158646.0,269049
281,274310,31.997053470611572,5257622.0,274310
282,276883,32.62222093582153,5307675.0,276883
283,277185,32.344709148406984,5313295.0,277185
284,277199,33.67887197494507,5313509.0,277199
285,279713,34.73533842086792,5360336.0,279713
286,280089,37.61480558395386,5366942.0,280089
287,280775,36.470440273284915,5380036.0,280775
288,281610,36.12641695022583,5394351.0,281610
289,282429,33.626575260162355,5409074.0,282429
290,283395,40.391343936920165,5427415.0,283395
291,284941,40.926949939727784,5455512.0,284941
292,285114,48.34469835281372,5459107.0,285114
293,289935,50.62655992507935,5544598.0,289935
294,290134,51.00891576766968,5548122.0,290134
295,291023,58.99487874984741,5564585.0,291023
296,291394,60.64917776107788,5571083.0,291394
297,292010,60.64917776107788,5582172.0,292010
298,292556,60.039496364593504,5592811.0,292556
299,293367,62.83893239974976,5607505.0,293367
300,293886,62.82432619094848,5616827.0,293886
301,295401,62.07041017532349,5645536.0,295401
302,297878,61.47796091079712,5690905.0,297878
303,299178,62.31829202651978,5715398.0,299178
304,299676,64.2588839149475,5724293.0,299676
305,301805,59.63482385635376,5762033.0,301805
306,306098,65.36799087524415,5836066.0,306098
307,306834,73.08326934814453,5848031.0,306834
308,307161,74.3127053451538,5853376.0,307161
309,312114,74.58063472747803,5940347.0,312114
310,312818,76.46993053436279,5953582.0,312818
311,312875,75.17772319793701,5954597.0,312875
312,313093,76.98984493255615,5958362.0,313093
313,313605,78.38348918914795,5966689.0,313605
314,314112,77.89765247344971,5976257.0,314112
315,315172,75.82785511016846,5996013.0,315172
316,321008,82.29888874053955,6106596.0,321008
317,321479,78.2273433303833,6115114.0,321479
318,322807,77.84464786529541,6138580.0,322807
319,324291,77.46229202270507,6164027.0,324291
320,324418,68.1624494934082,6166215.0,324418
321,325131,66.38282325744629,6178641.0,325131
322,326035,67.30556793212891,6194378.0,326035
323,326506,67.54169006347657,6202389.0,326506
324,329471,68.51063568115234,6256418.0,329471
325,329597,68.49615604400634,6258357.0,329597
326,330619,65.88033054351807,6276870.0,330619
327,330801,70.05366283416748,6280055.0,330801
328,331728,67.37732479095459,6296283.0,331728
329,331980,65.43762859344483,6300065.0,331980
330,332344,73.3542191696167,6306571.0,332344
331,332887,70.15651470184326,6317312.0,332887
332,333572,63.2314684677124,6329853.0,333572
333,333881,61.54873043060303,6335456.0,333881
334,335115,62.35640102386475,6356685.0,335115
335,335703,60.51858409881592,6367398.0,335703
336,337982,60.655626945495605,6409596.0,337982
337,338272,62.49542324066162,6414743.0,338272
338,339180,61.101778984069824,6432319.0,339180
339,339242,63.70313396453857,6433399.0,339242
340,339322,62.05727214813233,6434938.0,339322
341,341053,55.73201381683349,6466551.0,341053
342,341323,54.35249629974365,6471662.0,341323
343,342114,52.453330192565915,6485630.0,342114
344,342516,56.10524822235107,6494715.0,342516
345,342801,56.60850185394287,6500181.0,342801
346,342880,55.72339756011963,6501666.0,342880
347,344737,58.54422679901123,6536651.0,344737
348,345261,56.78211574554443,6547398.0,345261
349,345457,56.462531089782715,6550561.0,345457
350,346194,57.03937705993653,6564627.0,346194
351,347451,58.360624618530274,6586244.0,347451
352,347572,62.09502159118652,6588533.0,347572
353,348422,64.18210304260253,6603369.0,348422
354,350678,64.84246467590332,6644435.0,350678
355,352119,60.158449478149414,6670026.0,352119
356,354495,60.002469863891605,6715504.0,354495
357,355404,66.87272361755372,6732519.0,355404
358,356240,69.9962718963623,6748277.0,356240
359,356862,67.93333618164063,6760230.0,356862
360,357163,68.91316986083984,6765649.0,357163
361,357920,64.46545104980468,6780165.0,357920
362,360059,61.21353302001953,6818765.0,360059
363,360382,61.40759281158447,6824485.0,360382
364,360973,60.70450550079346,6835339.0,360973
365,361074,59.11196933746338,6837225.0,361074
366,361746,57.895378379821786,6849812.0,361746
367,362068,55.928692893981946,6856388.0,362068
368,363765,56.52082180023194,6888160.0,363765
369,364346,55.22362850189209,6899200.0,364346
370,364529,56.2547985458374,6902836.0,364529
371,365035,59.349662132263184,6911837.0,365035
372,365703,57.82231548309326,6923685.0,365703
373,369860,61.855743675231935,6998272.0,369860
374,370414,58.00694667816162,7008211.0,370414
375,370781,57.95639911651611,7014973.0,370781
376,375392,56.63515155792236,7098311.0,375392
377,375395,47.474487495422366,7098379.0,375395
378,376550,44.31633350372314,7119180.0,376550
379,380333,42.3696106338501,7186694.0,380333
380,381748,39.6894429397583,7210104.0,381748
381,384537,38.291007652282715,7258604.0,384537
382,385232,31.573652458190917,7271142.0,385232
383,387195,28.450104179382325,7303804.0,387195
384,390498,27.913197135925294,7359323.0,390498
385,392497,36.65710994720459,7392663.0,392497
386,393129,38.36263134002686,7403872.0,393129
387,396176,39.1576386642456,7454498.0,396176
388,397730,39.55361888885498,7480261.0,397730
389,398156,38.43159038543701,7487366.0,398156
390,398333,40.31620845794678,7490317.0,398333
391,398944,40.32791244506836,7500129.0,398944
392,399102,40.89722942352295,7502741.0,399102
393,399922,43.25803295135498,7515559.0,399922
394,401457,45.27688121795654,7540815.0,401457
395,402063,50.35262966156006,7551169.0,402063
396,402126,48.05138034820557,7552508.0,402126
397,402298,46.23117309570313,7555633.0,402298
398,406182,45.116380004882814,7623905.0,406182
399,406392,45.116380004882814,7627886.0,406392
400,407483,45.45699905395508,7648026.0,407483
401,413207,45.90888000488281,7746266.0,413207
402,413434,47.77713760375977,7750305.0,413434
403,413639,51.04338333129883,7753309.0,413639
404,414467,55.809019012451174,7768528.0,414467
405,416870,56.32112380981445,7809757.0,416870
406,420735,57.733389358520505,7871808.0,420735
407,421506,56.561618118286134,7884456.0,421506
408,421569,59.17704963684082,7885533.0,421569
409,422820,59.47181190490723,7906545.0,422820
410,425194,48.259551162719724,7945099.0,425194
411,427318,47.6922583770752,7978397.0,427318
412,429541,47.93723915100097,8015266.0,429541
413,431830,47.54719913482666,8055018.0,431830
414,433332,47.32336765289307,8078148.0,433332
415,433416,48.90698398590088,8079553.0,433416
416,435759,56.62613319396973,8117789.0,435759
417,437137,59.54518779754639,8140828.0,437137
418,437507,60.25407329559326,8148091.0,437507
419,440407,59.903166923522946,8195100.0,440407
420,441749,66.00944744110107,8215942.0,441749
421,444203,66.21583316802979,8257877.0,444203
422,445963,66.19280876159668,8287568.0,445963
423,447042,63.05736122131348,8304971.0,447042
424,451507,66.5890195465088,8379462.0,451507
425,452306,67.08970710754394,8392492.0,452306
426,452374,68.47904945373536,8393765.0,452374
427,452699,66.6107918548584,8398648.0,452699
428,454678,81.7607558441162,8431134.0,454678
429,455609,83.97394096374512,8447053.0,455609
430,456192,82.90942848205566,8457204.0,456192
431,458030,83.69479347229004,8487559.0,458030
432,458484,85.91475852966309,8494629.0,458484
433,458645,83.2993270111084,8497143.0,458645
434,459176,82.4105647277832,8505280.0,459176
435,460071,86.48617416381836,8519605.0,460071
436,460111,85.34794555664062,8520294.0,460111
437,462708,84.48302509307861,8560230.0,462708
438,462796,86.25825870513916,8561804.0,462796
439,464200,87.36198123931885,8584676.0,464200
440,465277,84.08086688995361,8602157.0,465277
441,468962,76.38084125518799,8660084.0,468962
442,470423,80.72165058135987,8684319.0,470423
443,471567,82.65332263946533,8702583.0,471567
444,472874,79.72536502838135,8723578.0,472874
445,473868,70.3493405532837,8738469.0,473868
446,476753,71.72926959991455,8785316.0,476753
447,476989,75.35720447540284,8788478.0,476989
448,477056,74.36718933105469,8789612.0,477056
449,486412,73.72884399414062,8936619.0,486412
450,487177,72.39375137329101,8949576.0,487177
451,489559,71.36225593566894,8987860.0,489559
452,489651,73.70143943786621,8989583.0,489651
453,495497,56.76099723815918,9082382.0,495497
454,503760,49.976236228942874,9215074.0,503760
455,504037,52.85066799163818,9219778.0,504037
456,506164,51.28163921356201,9255193.0,506164
457,507304,51.574995841979984,9275060.0,507304
458,507670,57.04210216522217,9281101.0,507670
459,507856,59.50722362518311,9284376.0,507856
460,508326,60.889761772155765,9292424.0,508326
461,508993,62.32974987030029,9303476.0,508993
462,510045,64.5292879486084,9319336.0,510045
463,512933,69.28776832580566,9365675.0,512933
464,513410,71.84962211608887,9372366.0,513410
465,515828,77.99597511291503,9408636.0,515828
466,517068,79.68492637634277,9425670.0,517068
467,517263,73.93362144470215,9428259.0,517263
468,517958,71.33769920349121,9437984.0,517958
469,518503,70.83699020385743,9445623.0,518503
470,521434,69.9281283569336,9491420.0,521434
471,522877,71.24734451293945,9514790.0,522877
472,522997,67.24641403198243,9516604.0,522997
473,525860,67.41006698608399,9563332.0,525860
474,528259,65.3981958770752,9602785.0,528259
475,528263,65.03695667266845,9602938.0,528263
476,528314,64.2272288131714,9603842.0,528314
477,530146,66.96279689788818,9633330.0,530146
478,530803,66.21795314788818,9641779.0,530803
479,532935,67.99663276672364,9674476.0,532935
480,535111,71.39665596008301,9705829.0,535111
481,536312,70.37708633422852,9722565.0,536312
482,536903,71.34330215454102,9731733.0,536903
483,536987,65.87619583129883,9732969.0,536987
484,537023,66.86284164428712,9733455.0,537023
485,538385,61.404694061279294,9754327.0,538385
486,539392,65.66163772583008,9769355.0,539392
487,541203,62.88703201293945,9799018.0,541203
488,542171,56.15331802368164,9813821.0,542171
489,542249,55.82410110473633,9814955.0,542249
490,543854,49.96890533447266,9840786.0,543854
491,544088,48.589061965942385,9844275.0,544088
492,544203,46.70524578094482,9846023.0,544203
493,546300,45.77325908660889,9877639.0,546300
494,546584,45.57525905609131,9882190.0,546584
495,547652,45.16732097625732,9898633.0,547652
496,549989,42.934235649108885,9934522.0,549989
497,551887,43.52229564666748,9962695.0,551887
498,552985,44.16576629638672,9978970.0,552985
499,553275,44.27246360778808,9982978.0,553275
