Unnamed: 0,_step,charts/episodic_return,global_step,charts/decisions
24,25555,32.23270317077637,470785.0,25555
25,25835,30.235974197387694,475330.0,25835
26,27763,31.440783157348633,510827.0,27763
27,27969,30.546040077209472,514557.0,27969
28,28421,30.40173656463623,522460.0,28421
29,29421,33.939861335754394,539411.0,29421
30,29940,37.20689472198487,548273.0,29940
31,31568,38.57481525421142,577605.0,31568
32,32571,38.57481525421142,596096.0,32571
33,35145,42.8306506729126,642090.0,35145
34,37521,42.76659046173096,685719.0,37521
35,37607,44.55462467193603,687163.0,37607
36,37872,43.71168148040771,691956.0,37872
37,38465,43.71168148040771,703079.0,38465
38,39541,43.90574127197266,723087.0,39541
39,40207,46.148564147949216,734536.0,40207
40,40852,45.40446739196777,746315.0,40852
41,43438,45.40446739196777,792995.0,43438
42,43767,45.26336700439453,799326.0,43767
43,43784,44.731536064147946,799570.0,43784
44,44257,36.36046184539795,807896.0,44257
45,45442,35.65036701202393,828592.0,45442
46,48326,34.90093627929687,878362.0,48326
47,49355,33.99655418395996,897157.0,49355
48,49978,32.17669944763183,908066.0,49978
49,50395,35.71004615783691,916193.0,50395
50,51152,34.750639266967774,932014.0,51152
51,51409,34.40930961608887,937058.0,51409
52,52193,36.98358989715576,952822.0,52193
53,53430,40.38052150726318,977085.0,53430
54,53680,36.43092227935791,982772.0,53680
55,54185,33.16388889312744,993839.0,54185
56,54197,31.01031063079834,994110.0,54197
57,54806,32.06333583831787,1008075.0,54806
58,54854,25.96206569671631,1009026.0,54854
59,54990,26.860059967041014,1011966.0,54990
60,55042,27.013439178466797,1012948.0,55042
61,55395,27.013439178466797,1020807.0,55395
62,57165,28.99774932861328,1055288.0,57165
63,58246,28.80368953704834,1077879.0,58246
64,58981,26.560866661071778,1092539.0,58981
65,59845,27.693385200500487,1108337.0,59845
66,63075,28.465787086486817,1172955.0,63075
67,63179,30.05760341644287,1174861.0,63179
68,64464,31.45124767303467,1201659.0,64464
69,65629,33.09473949432373,1223579.0,65629
70,65675,33.991346015930176,1224757.0,65675
71,65935,34.810515518188474,1229687.0,65935
72,66477,36.24109825134278,1239815.0,66477
73,67104,36.44109825134277,1252883.0,67104
74,67118,35.556528854370114,1253224.0,67118
75,69118,37.342499313354494,1290406.0,69118
76,69316,34.16157478332519,1293921.0,69316
77,71212,31.102731704711914,1330791.0,71212
78,73899,26.73552131652832,1382381.0,73899
79,74945,31.687047119140626,1404314.0,74945
80,75211,31.687047119140626,1409591.0,75211
81,75892,31.513297958374025,1423682.0,75892
82,76541,31.008876495361328,1436760.0,76541
83,78139,31.304577674865723,1468532.0,78139
84,80493,31.67284824371338,1516720.0,80493
85,81608,31.413646278381346,1538033.0,81608
86,81775,32.10122745513916,1541293.0,81775
87,81975,30.116917304992675,1544751.0,81975
88,84536,31.069351234436034,1594776.0,84536
89,84562,31.64394329071045,1595485.0,84562
90,86547,31.08819606781006,1635628.0,86547
91,89733,33.18072826385498,1698516.0,89733
92,90577,34.09581279754639,1715263.0,90577
93,92114,32.70216854095459,1745445.0,92114
94,92269,31.058676719665527,1748325.0,92269
95,92369,32.708543586730954,1750714.0,92369
96,93395,31.80199001312256,1771802.0,93395
97,93535,33.15365612030029,1774501.0,93535
98,93751,34.55278072357178,1778937.0,93751
99,94004,33.087718925476075,1784295.0,94004
100,97959,31.3017484664917,1863334.0,97959
101,98249,33.83689388275147,1869568.0,98249
102,99282,33.997220001220704,1890164.0,99282
103,100359,33.997220001220704,1911924.0,100359
104,101136,28.54478225708008,1928633.0,101136
105,101432,29.909198303222656,1933731.0,101432
106,104437,33.723485412597654,1993524.0,104437
107,105734,36.52788948059082,2018175.0,105734
108,106192,36.03218830108643,2027200.0,106192
109,107351,34.37962741851807,2050510.0,107351
110,107514,30.81011386871338,2053630.0,107514
111,107853,35.00114048004151,2060814.0,107853
112,109472,39.18432956695557,2092606.0,109472
113,109749,39.0498025894165,2098475.0,109749
114,110053,39.94990245819092,2104586.0,110053
115,112348,41.597856254577636,2150536.0,112348
116,114141,41.936950492858884,2186865.0,114141
117,114316,42.01149913787842,2190252.0,114316
118,114524,42.01149913787842,2193856.0,114524
119,114592,52.05451244354248,2195390.0,114592
120,115251,50.89216289520264,2208409.0,115251
121,115481,51.27247722625732,2212942.0,115481
122,116389,48.89022838592529,2230273.0,116389
123,116396,49.00029445648193,2230445.0,116396
124,117205,50.57922069549561,2246125.0,117205
125,117516,51.306676139831545,2252096.0,117516
126,118073,56.30096477508545,2263777.0,118073
127,118558,59.21586784362793,2273286.0,118558
128,118894,59.21586784362793,2280455.0,118894
129,120878,59.21586784362793,2320574.0,120878
130,121355,62.61875190734863,2329906.0,121355
131,121541,58.80446479797363,2333556.0,121541
132,121616,55.451456985473634,2334759.0,121616
133,121735,61.12500068664551,2336807.0,121735
134,123552,74.431499710083,2372304.0,123552
135,123784,74.431499710083,2377014.0,123784
