Unnamed: 0,_step,charts/episodic_return,global_step,charts/decisions
24,27044,35.649042739868165,515082.0,27044
25,29485,36.03954689025879,563641.0,29485
26,29947,36.596677474975586,572738.0,29947
27,30895,38.157281646728514,591024.0,30895
28,31112,37.10486839294433,595283.0,31112
29,31533,36.85260246276855,604023.0,31533
30,33330,40.27221366882324,640486.0,33330
31,33822,36.88989280700684,649209.0,33822
32,34178,38.47055686950684,656401.0,34178
33,36407,38.47055686950684,701032.0,36407
34,38249,39.187653427124026,736527.0,38249
35,38250,38.46728332519531,736585.0,38250
36,39181,38.46728332519531,755641.0,39181
37,40506,39.13083526611328,783062.0,40506
38,40964,42.133265075683596,792509.0,40964
39,41752,41.14605972290039,807686.0,41752
40,41984,39.1723063659668,812414.0,41984
41,42880,32.57230205535889,830905.0,42880
42,43644,34.82139141082764,845919.0,43644
43,44483,32.42387928009033,862914.0,44483
44,45062,32.623879280090335,874222.0,45062
45,45612,31.461848793029784,885937.0,45612
46,46887,31.956303977966307,911950.0,46887
47,47547,34.14029811859131,924925.0,47547
48,48547,36.58559299468994,944366.0,48547
49,50597,36.9636408996582,984814.0,50597
50,51019,32.98417404174805,993578.0,51019
51,52576,32.83517646789551,1026498.0,52576
52,53381,33.708307876586915,1042689.0,53381
53,53931,35.84305839538574,1054271.0,53931
54,54415,35.45834808349609,1063767.0,54415
55,55597,32.59672443389893,1089383.0,55597
56,56212,34.665671272277834,1101933.0,56212
57,57367,32.91731655120849,1124488.0,57367
58,58913,36.08431880950928,1156427.0,58913
59,61207,37.05433132171631,1203246.0,61207
60,61648,39.39261669158935,1212148.0,61648
61,62260,46.86050304412842,1224913.0,62260
62,62589,44.47772136688232,1231435.0,62589
63,62917,41.66358758926392,1238341.0,62917
64,63801,42.83105661392212,1256664.0,63801
65,64584,41.942239170074465,1272531.0,64584
66,66295,41.45566205978393,1305697.0,66295
67,66961,41.11612638473511,1319525.0,66961
68,67828,42.98530965805054,1336196.0,67828
69,68342,52.1380641746521,1346518.0,68342
70,69112,53.71312261581421,1361634.0,69112
