Unnamed: 0,_step,charts/episodic_return,global_step,charts/decisions
24,24980,47.03302946090698,463251.0,24980
25,27967,49.60504545211792,518949.0,27967
26,28607,53.967416019439696,530393.0,28607
27,28963,54.163436012268065,537443.0,28963
28,30741,55.7473002243042,569800.0,30741
29,32248,56.433822593688966,595574.0,32248
30,34303,55.64347007751465,633859.0,34303
31,36759,53.39430328369141,677175.0,36759
32,37095,50.674442825317385,682845.0,37095
33,38330,50.674442825317385,705642.0,38330
34,39681,58.802414932250976,729587.0,39681
35,40211,56.65838172912598,739183.0,40211
36,40316,51.43940101623535,740915.0,40316
37,40484,50.21656120300293,744214.0,40484
38,41407,54.34874954223633,760725.0,41407
39,43986,53.990726470947266,803943.0,43986
40,44686,51.11734725952149,816504.0,44686
41,47181,50.419764862060546,863695.0,47181
42,47654,38.22028366088867,871561.0,47654
43,50310,38.03198762893677,918595.0,50310
44,51468,40.70923994064331,941786.0,51468
45,51877,40.16157346725464,949846.0,51877
46,52266,38.92940534591675,957262.0,52266
47,52550,40.32304960250855,963398.0,52550
48,52896,40.8899758720398,969773.0,52896
49,53171,43.31980558395386,975857.0,53171
50,53767,42.39072080612183,987771.0,53767
51,55385,37.52391050338745,1022621.0,55385
52,56152,39.389795265197755,1038857.0,56152
53,56715,47.24970920562744,1049925.0,56715
54,57468,45.03573179244995,1064134.0,57468
55,58484,45.16035856246948,1084620.0,58484
56,58889,46.66887334823608,1093148.0,58889
57,59630,46.885748081207275,1108164.0,59630
58,60384,51.14342752456665,1124142.0,60384
59,60512,39.706541538238525,1127165.0,60512
60,60616,40.80601816177368,1129398.0,60616
61,63387,40.80601816177368,1185738.0,63387
62,63866,39.60858072280884,1194901.0,63866
63,64065,35.08827280044556,1198734.0,64065
64,64292,33.34333139419556,1202819.0,64292
65,64877,35.460705814361575,1214476.0,64877
66,65477,34.40128107070923,1226229.0,65477
67,67024,34.40128107070923,1257188.0,67024
68,67502,35.86041543960571,1267414.0,67502
69,67758,33.34956727981567,1272488.0,67758
70,68619,34.012260074615476,1290601.0,68619
71,68891,35.494480533599855,1295780.0,68891
72,70636,36.01357660293579,1331717.0,70636
73,71134,37.441358432769775,1342483.0,71134
74,71357,36.03478693008423,1346918.0,71357
75,71979,37.82135980606079,1359349.0,71979
