Unnamed: 0,_step,charts/episodic_return,global_step,charts/decisions
24,220283.0,43.0,220283.0,220283.0
25,227760.0,42.6,227760.0,227760.0
26,242144.0,45.0,242144.0,242144.0
27,245532.0,44.8,245532.0,245532.0
28,254870.0,44.2,254870.0,254870.0
29,270540.0,44.2,270540.0,270540.0
30,271647.0,43.6,271647.0,271647.0
31,278211.0,44.4,278211.0,278211.0
32,292386.0,43.8,292386.0,292386.0
33,308581.0,42.8,308581.0,308581.0
34,314626.0,40.8,314626.0,314626.0
35,318217.0,42.0,318217.0,318217.0
36,323061.0,43.8,323061.0,323061.0
37,325064.0,42.8,325064.0,325064.0
38,330299.0,38.6,330299.0,330299.0
39,336583.0,40.4,336583.0,336583.0
40,349784.0,40.6,349784.0,349784.0
41,352986.0,41.8,352986.0,352986.0
42,359291.0,45.2,359291.0,359291.0
43,371378.0,48.4,371378.0,371378.0
44,372259.0,48.8,372259.0,372259.0
45,375283.0,49.0,375283.0,375283.0
46,378121.0,57.6,378121.0,378121.0
47,407824.0,57.0,407824.0,407824.0
48,421362.0,60.2,421362.0,421362.0
49,427000.0,54.0,427000.0,427000.0
50,442939.0,56.2,442939.0,442939.0
51,450054.0,49.6,450054.0,450054.0
52,451576.0,51.4,451576.0,451576.0
53,452524.0,53.8,452524.0,452524.0
54,455449.0,56.0,455449.0,455449.0
55,463018.0,56.6,463018.0,463018.0
56,464445.0,55.0,464445.0,464445.0
57,467694.0,56.4,467694.0,467694.0
58,474942.0,58.8,474942.0,474942.0
59,477438.0,58.6,477438.0,477438.0
60,482456.0,59.0,482456.0,482456.0
61,505672.0,55.0,505672.0,505672.0
62,513437.0,57.2,513437.0,513437.0
63,514911.0,58.4,514911.0,514911.0
64,520187.0,57.4,520187.0,520187.0
65,526467.0,58.0,526467.0,526467.0
66,528434.0,68.4,528434.0,528434.0
67,534019.0,64.0,534019.0,534019.0
68,534639.0,64.0,534639.0,534639.0
69,536795.0,63.8,536795.0,536795.0
70,548007.0,61.4,548007.0,548007.0
71,553953.0,58.4,553953.0,553953.0
72,557846.0,68.8,557846.0,557846.0
73,568470.0,67.4,568470.0,568470.0
74,589529.0,67.4,589529.0,589529.0
75,590580.0,65.0,590580.0,590580.0
76,590846.0,65.6,590846.0,590846.0
77,597335.0,67.0,597335.0,597335.0
78,602437.0,65.8,602437.0,602437.0
79,604182.0,65.6,604182.0,604182.0
80,607981.0,66.2,607981.0,607981.0
81,609510.0,70.4,609510.0,609510.0
82,619792.0,70.8,619792.0,619792.0
83,633626.0,72.8,633626.0,633626.0
84,644416.0,73.0,644416.0,644416.0
85,651957.0,72.0,651957.0,651957.0
86,654697.0,72.0,654697.0,654697.0
87,664593.0,73.6,664593.0,664593.0
88,677951.0,72.4,677951.0,677951.0
89,681378.0,75.4,681378.0,681378.0
90,704608.0,74.6,704608.0,704608.0
91,710157.0,65.4,710157.0,710157.0
92,715142.0,65.0,715142.0,715142.0
93,720038.0,63.8,720038.0,720038.0
94,734140.0,64.8,734140.0,734140.0
95,742807.0,65.4,742807.0,742807.0
96,747565.0,60.8,747565.0,747565.0
97,753329.0,49.0,753329.0,753329.0
98,758067.0,46.8,758067.0,758067.0
99,765482.0,48.8,765482.0,765482.0
100,769473.0,48.8,769473.0,769473.0
101,771260.0,52.4,771260.0,771260.0
102,780395.0,52.2,780395.0,780395.0
103,782579.0,52.6,782579.0,782579.0
104,783762.0,53.8,783762.0,783762.0
105,785902.0,54.6,785902.0,785902.0
106,796203.0,55.2,796203.0,796203.0
107,800261.0,52.8,800261.0,800261.0
108,802169.0,50.6,802169.0,802169.0
109,806391.0,52.0,806391.0,806391.0
110,807849.0,51.0,807849.0,807849.0
111,810280.0,53.4,810280.0,810280.0
112,846848.0,50.4,846848.0,846848.0
113,849834.0,53.0,849834.0,849834.0
114,854952.0,49.8,854952.0,854952.0
115,866860.0,52.0,866860.0,866860.0
116,879527.0,53.2,879527.0,879527.0
117,882436.0,53.0,882436.0,882436.0
118,883442.0,51.4,883442.0,883442.0
119,887196.0,52.8,887196.0,887196.0
120,888276.0,53.8,888276.0,888276.0
121,908052.0,57.0,908052.0,908052.0
122,911760.0,60.2,911760.0,911760.0
123,937080.0,67.8,937080.0,937080.0
124,942252.0,75.6,942252.0,942252.0
125,957737.0,76.6,957737.0,957737.0
126,958348.0,72.4,958348.0,958348.0
127,961210.0,77.2,961210.0,961210.0
128,972367.0,78.2,972367.0,972367.0
129,993042.0,80.4,993042.0,993042.0
130,1002370.0,82.2,1002370.0,1002370.0
131,1021049.0,77.0,1021049.0,1021049.0
132,1024384.0,81.2,1024384.0,1024384.0
133,1026775.0,80.6,1026775.0,1026775.0
134,1043790.0,79.8,1043790.0,1043790.0
135,1045952.0,83.2,1045952.0,1045952.0
136,1048516.0,93.2,1048516.0,1048516.0
137,1064945.0,94.4,1064945.0,1064945.0
138,1067247.0,95.8,1067247.0,1067247.0
139,1084618.0,106.2,1084618.0,1084618.0
140,1098219.0,109.4,1098219.0,1098219.0
141,1116578.0,115.4,1116578.0,1116578.0
142,1118887.0,124.0,1118887.0,1118887.0
143,1141756.0,148.2,1141756.0,1141756.0
144,1146625.0,153.0,1146625.0,1146625.0
145,1154481.0,174.8,1154481.0,1154481.0
146,1157433.0,190.8,1157433.0,1157433.0
147,1161436.0,190.4,1161436.0,1161436.0
148,1219886.0,203.2,1219886.0,1219886.0
149,1274796.0,213.2,1274796.0,1274796.0
150,1333769.0,231.8,1333769.0,1333769.0
151,1338761.0,250.4,1338761.0,1338761.0
152,1385056.0,260.0,1385056.0,1385056.0
153,1405500.0,273.4,1405500.0,1405500.0
154,1436953.0,286.2,1436953.0,1436953.0
155,1450028.0,294.2,1450028.0,1450028.0
156,1490923.0,295.0,1490923.0,1490923.0
157,1534143.0,302.4,1534143.0,1534143.0
