Unnamed: 0,_step,charts/episodic_return,global_step,charts/decisions
24,28881,38.66740896224976,537726.0,28881
25,32136,37.70708288192749,601239.0,32136
26,33220,39.85972448348999,619707.0,33220
27,34232,33.48378332138061,638987.0,34232
28,35580,33.403202571868896,665139.0,35580
29,36383,33.506083507537845,679254.0,36383
30,36663,34.08647951126099,684669.0,36663
31,36888,33.896281509399415,689063.0,36888
32,37541,34.657073516845706,700644.0,37541
33,37928,34.78997756958008,707650.0,37928
34,38921,34.29233726501465,726700.0,38921
35,41719,35.63244819641113,777936.0,41719
36,42262,34.51232620239258,787894.0,42262
37,43304,33.25705459594727,807092.0,43304
38,45465,33.06493539810181,847818.0,45465
39,46184,33.20885721206665,861754.0,46184
40,49576,41.393932285308836,924198.0,49576
41,49974,41.273276004791256,931640.0,49974
42,50318,39.33326959609985,938412.0,50318
43,50511,39.90253526687622,942535.0,50511
44,51079,40.79343797683716,953139.0,51079
45,51458,43.39175722122192,960063.0,51458
46,51656,44.26426294326782,963510.0,51656
47,51972,41.639522342681886,971178.0,51972
48,53124,42.650969581604,995053.0,53124
49,54658,44.568242683410645,1024381.0,54658
50,54951,44.7603618812561,1030535.0,54951
51,56679,43.49353052139282,1065461.0,56679
52,57211,45.48968530654907,1076387.0,57211
53,58002,45.37550165176392,1093607.0,58002
54,58629,44.14550142288208,1106002.0,58629
55,59687,44.15316541671753,1126644.0,59687
56,59938,47.02025556564331,1130936.0,59938
57,60349,47.340095653533936,1139326.0,60349
58,61443,44.08782270431519,1161753.0,61443
59,66530,44.852920589447024,1261691.0,66530
60,67899,47.09058904647827,1288387.0,67899
61,67905,47.89125020980835,1288534.0,67905
62,68310,46.10973119735718,1296170.0,68310
63,68635,46.10973119735718,1302580.0,68635
64,70079,49.41375082015991,1330782.0,70079
65,70365,42.297431240081785,1336605.0,70365
66,71140,44.639778881073,1352390.0,71140
67,71501,43.17890027999878,1359808.0,71501
68,71687,43.48089574813843,1363504.0,71687
69,72251,40.21695104598999,1375390.0,72251
70,72739,39.87536596298218,1385293.0,72739
71,73526,40.17735166549683,1400057.0,73526
72,73753,38.87107908248901,1404939.0,73753
73,74171,39.29243139266968,1412868.0,74171
74,75231,38.38245946884155,1433608.0,75231
75,75836,40.84767669677734,1444864.0,75836
76,76817,38.97930648803711,1464209.0,76817
77,77119,38.37752807617188,1470050.0,77119
78,77705,38.595565490722656,1481845.0,77705
79,78548,39.14582000732422,1498367.0,78548
80,80526,41.05249160766601,1536327.0,80526
81,82202,39.68656066894531,1569980.0,82202
82,82885,43.22425834655762,1583261.0,82885
83,83736,45.14915138244629,1599657.0,83736
84,84066,49.65450149536133,1606084.0,84066
85,84855,54.64793869018555,1621415.0,84855
86,85626,56.58699493408203,1637361.0,85626
87,87287,61.26878494262695,1670185.0,87287
88,87707,62.410203552246095,1677992.0,87707
89,91041,58.250672302246095,1744379.0,91041
90,92564,61.18034362792969,1774289.0,92564
91,92852,58.293576622009276,1780038.0,92852
92,93145,58.293576622009276,1785214.0,93145
93,93825,57.422315483093264,1799025.0,93825
94,94540,58.361186027526855,1814539.0,94540
95,94999,56.561018791198734,1823298.0,94999
96,97001,58.52419612884521,1862194.0,97001
97,99886,59.6054040145874,1917668.0,99886
98,100366,58.806584663391114,1927354.0,100366
99,100637,58.93581478118897,1933733.0,100637
100,100737,57.77785930633545,1935967.0,100737
101,101103,57.63424587249756,1943532.0,101103
102,102342,59.17241313934326,1967709.0,102342
103,102483,57.39967052459717,1970634.0,102483
104,103851,57.57292163848877,1996762.0,103851
105,104657,56.59130359649658,2014252.0,104657
106,106456,55.090144386291506,2048924.0,106456
107,106966,51.13464282989502,2059260.0,106966
108,107152,50.55398990631104,2063158.0,107152
109,108001,46.96004657745361,2078461.0,108001
110,108092,41.532050971984866,2080251.0,108092
