Unnamed: 0,_step,charts/episodic_return,global_step,charts/decisions
24,29916,53.934429264068605,459178.0,29916
25,31188,52.44894334793091,478553.0,31188
26,33465,56.73150468826294,513503.0,33465
27,33713,57.78685503005981,517243.0,33713
28,34395,56.50481554031372,527774.0,34395
29,36045,58.56911470413208,552992.0,36045
30,36614,60.93524221420288,561793.0,36614
31,36858,62.77757955551147,565553.0,36858
32,37233,61.340315990448,571359.0,37233
33,37814,57.185487842559816,580281.0,37814
34,38064,55.182856006622316,584170.0,38064
35,39625,53.37946336746216,608106.0,39625
36,40171,45.29631547927856,616491.0,40171
37,40613,44.00430513381958,623258.0,40613
38,40808,47.42462602615356,626190.0,40808
39,41234,42.1611927986145,632679.0,41234
40,41736,42.893843746185304,640402.0,41736
41,43080,43.080082149505614,661114.0,43080
42,43474,39.98656866073608,667179.0,43474
43,43843,32.00194896697998,672888.0,43843
44,46345,31.257948875427246,711380.0,46345
45,46458,32.97426692962647,713105.0,46458
46,48403,33.56377742767334,742964.0,48403
47,48978,33.75397542953491,751801.0,48978
48,51953,40.15062515258789,797604.0,51953
49,52560,42.59830924987793,806983.0,52560
50,53525,44.40235076904297,821793.0,53525
51,54347,45.21002960205078,834416.0,54347
52,55966,45.808087768554685,859340.0,55966
53,56159,50.99803161621094,862294.0,56159
54,58272,52.79796920776367,894755.0,58272
55,58948,50.9690446472168,905115.0,58948
56,59198,49.522707290649414,908893.0,59198
57,60414,50.804739227294924,927617.0,60414
58,61635,50.80087743759155,946409.0,61635
59,63469,51.354524250030515,974422.0,63469
60,63475,53.16726182937622,974518.0,63475
61,63961,51.504074802398684,982036.0,63961
62,67670,51.504074802398684,1038874.0,67670
63,69161,48.12903879165649,1061722.0,69161
64,70406,49.058278751373294,1080727.0,70406
65,70896,49.42595384597778,1088214.0,70896
66,71558,49.041715450286866,1098387.0,71558
67,72099,47.38681951522827,1106639.0,72099
68,77712,49.578737335205076,1192531.0,77712
69,79741,49.3501513671875,1223874.0,79741
70,79856,48.20640258789062,1225594.0,79856
71,80132,44.637588806152344,1229812.0,80132
72,81037,51.411490535736085,1243706.0,81037
73,81519,47.232937526702884,1251189.0,81519
74,82050,44.60145586013794,1259325.0,82050
75,82402,55.64231737136841,1264753.0,82402
76,83618,50.75026109695435,1283541.0,83618
77,84184,49.30564569473267,1292205.0,84184
78,84495,45.268997745513914,1296916.0,84495
79,85725,41.96057363510132,1315759.0,85725
80,86502,41.039132289886474,1327703.0,86502
81,87363,42.51497236251831,1340911.0,87363
82,87883,41.0591912651062,1348847.0,87883
83,89722,41.77228023529053,1377043.0,89722
84,89926,41.21863342285156,1380130.0,89926
85,90232,42.13948471069336,1384779.0,90232
86,91117,41.57081188201904,1398350.0,91117
87,91167,50.28066967010498,1399121.0,91167
88,91615,52.24380199432373,1406058.0,91615
89,93776,51.486573696136475,1439317.0,93776
90,95003,54.192530422210694,1458193.0,95003
91,97636,54.73728239059448,1498541.0,97636
92,97812,59.169453105926515,1501233.0,97812
93,103886,59.52142042160034,1594636.0,103886
94,105778,58.321420421600344,1623699.0,105778
95,106767,60.094829845428464,1638906.0,106767
96,108734,60.094829845428464,1669019.0,108734
97,108876,63.385544567108155,1671190.0,108876
98,110625,60.99194364547729,1697961.0,110625
99,112913,60.61993196487427,1733091.0,112913
100,113814,49.670546283721926,1747047.0,113814
101,116783,51.787252521514894,1792599.0,116783
102,117070,51.23269855499267,1796995.0,117070
103,117647,56.3883247756958,1805817.0,117647
104,118723,56.232512130737305,1822303.0,118723
105,119043,57.91431602478028,1827200.0,119043
106,119443,56.24247596740722,1833369.0,119443
107,119926,60.0903360748291,1840824.0,119926
108,120376,59.187049102783206,1847731.0,120376
109,122156,59.187049102783206,1875177.0,122156
110,122534,58.942944030761716,1881019.0,122534
111,125105,58.95551006317139,1920590.0,125105
112,125390,50.24565227508545,1924976.0,125390
113,126374,48.593836097717286,1940095.0,126374
114,127595,50.7909658241272,1958867.0,127595
115,128546,49.009593906402586,1973422.0,128546
116,129307,49.033553218841554,1985180.0,129307
117,130534,45.153790187835696,2004228.0,130534
118,132666,43.35431715011597,2036977.0,132666
119,133690,44.59986982345581,2052724.0,133690
120,133985,40.95672315597534,2057312.0,133985
121,134277,43.721802196502686,2061800.0,134277
122,135172,33.466987743377686,2075646.0,135172
123,136693,34.943453807830814,2098973.0,136693
124,138631,36.596388530731204,2128766.0,138631
125,139404,33.94583288192749,2140654.0,139404
126,141952,33.8373090171814,2179897.0,141952
127,142224,33.64711101531982,2184078.0,142224
128,142734,27.519065303802492,2191936.0,142734
129,143509,27.11906530380249,2203853.0,143509
130,144109,26.000885219573973,2213069.0,144109
131,146792,26.75781332015991,2254356.0,146792
132,146978,23.809259090423584,2257215.0,146978
133,147503,23.809259090423584,2265271.0,147503
134,148185,25.61265172958374,2275761.0,148185
135,149293,28.086616115570067,2292928.0,149293
136,149483,30.7085524559021,2295831.0,149483
137,151892,34.01655599594116,2332813.0,151892
138,154047,35.125225658416745,2365915.0,154047
139,154224,33.829625301361084,2368593.0,154224
140,155817,31.412674465179443,2393027.0,155817
141,156163,33.31042924880981,2398363.0,156163
142,156891,34.232026233673096,2409563.0,156891
143,157053,33.84960786819458,2412047.0,157053
144,157242,37.18380037307739,2414926.0,157242
145,157956,37.372096405029296,2425888.0,157956
146,158095,35.97902908325195,2428045.0,158095
147,158192,37.09366088867188,2429516.0,158192
148,158805,35.807392826080324,2438862.0,158805
149,159101,36.19366159439087,2443399.0,159101
150,159531,36.89799264907837,2450040.0,159531
151,159585,33.79358957290649,2450861.0,159585
152,160579,33.79358957290649,2466178.0,160579
153,161439,33.812713165283206,2479431.0,161439
154,164176,35.59038421630859,2521454.0,164176
155,164413,37.84986312866211,2525104.0,164413
156,167062,37.08313302993774,2565904.0,167062
157,169653,37.25736818313599,2605864.0,169653
158,169769,44.48035707473755,2607650.0,169769
159,169864,43.38639757156372,2609109.0,169864
160,171556,38.422949390411375,2635266.0,171556
161,172281,35.241773853302,2646477.0,172281
162,172885,48.29894609451294,2655864.0,172885
163,173687,46.478960285186766,2668228.0,173687
164,175560,60.814086246490476,2696926.0,175560
165,176642,61.00428424835205,2713618.0,176642
166,177690,60.72498111724853,2729712.0,177690
167,177706,60.938750648498534,2729968.0,177706
168,180865,60.96681713104248,2778404.0,180865
169,181388,57.52351261138916,2786486.0,181388
170,181560,65.52931142807007,2789076.0,181560
171,182385,65.70857885360718,2801713.0,182385
172,183499,66.09023885726928,2818898.0,183499
173,184457,68.08604549407958,2833565.0,184457
174,184476,71.60982723236084,2833867.0,184476
175,185184,71.63062786102294,2844852.0,185184
176,185673,72.74597385406494,2852348.0,185673
177,185887,76.1206735610962,2855606.0,185887
178,187756,77.4085850906372,2884367.0,187756
179,188023,78.0075029373169,2888521.0,188023
180,188331,76.47175785064697,2893261.0,188331
181,188667,77.94981744766235,2898447.0,188667
182,188956,84.4529719734192,2902892.0,188956
183,189332,78.16204843521118,2908725.0,189332
184,191581,78.16573648452759,2943450.0,191581
185,192207,78.16573648452759,2953092.0,192207
186,192344,82.65183420181275,2955210.0,192344
187,193590,67.9719716835022,2974310.0,193590
188,194001,73.34372461318969,2980669.0,194001
189,194266,57.935057621002194,2984780.0,194266
190,195242,60.52463592529297,2999894.0,195242
191,197035,58.33747299194336,3027556.0,197035
192,197538,60.507506103515624,3035277.0,197538
193,198278,59.92532669067383,3046685.0,198278
194,198750,59.942352752685544,3053920.0,198750
195,199578,59.23847579956055,3066652.0,199578
196,200076,59.71711456298828,3074322.0,200076
197,200139,61.36181274414062,3075288.0,200139
198,200775,61.28164703369141,3085103.0,200775
199,201297,75.58727508544922,3093102.0,201297
200,201404,74.84585903167725,3094748.0,201404
201,201968,86.8457791519165,3103456.0,201968
202,202346,85.1584370803833,3109284.0,202346
203,202528,88.04201053619384,3112076.0,202528
204,203832,103.40781177520752,3132178.0,203832
205,204692,105.3923382949829,3145427.0,204692
206,205064,106.42039569854737,3151151.0,205064
207,207403,101.38382953643799,3187181.0,207403
208,208444,105.78156337738037,3203199.0,208444
209,210059,106.77117427825928,3228235.0,210059
210,213177,111.37345577239991,3276248.0,213177
211,213456,108.67550243377686,3280570.0,213456
212,214599,106.9901891708374,3298225.0,214599
213,215013,106.12896327972412,3304623.0,215013
214,216262,109.31207637786865,3323858.0,216262
215,218676,109.8861837387085,3361016.0,218676
216,219704,112.69709407806397,3376869.0,219704
217,220008,108.83928676605224,3381569.0,220008
218,220518,110.73858043670654,3389410.0,220518
219,221859,111.89780460357666,3410014.0,221859
220,222445,105.32347187042237,3419028.0,222445
221,222586,104.41824489593506,3421242.0,222586
222,226666,101.27725490570069,3484481.0,226666
223,227319,99.17141597747803,3494561.0,227319
224,228541,80.41814868927003,3513411.0,228541
225,230507,80.07412536621094,3543815.0,230507
226,231459,70.4897021484375,3558357.0,231459
227,232777,69.1943844985962,3578668.0,232777
228,232925,79.90907871246338,3580958.0,232925
229,234150,70.072971534729,3599872.0,234150
230,234893,69.09121234893799,3611329.0,234893
231,235276,66.97125495910645,3617289.0,235276
232,236729,67.38780250549317,3639664.0,236729
233,236889,62.05800331115723,3642120.0,236889
234,238755,63.90045219421387,3670926.0,238755
235,243407,63.29377433776855,3742719.0,243407
236,246342,62.23689270019531,3788143.0,246342
237,250225,62.80971885681152,3848006.0,250225
