Unnamed: 0,_step,charts/episodic_return,global_step,charts/decisions
24,15793,54.32683380126953,242508.0,15793
25,17165,55.26211576461792,263428.0,17165
26,19029,47.2458802986145,292056.0,19029
27,19280,48.007633152008054,295882.0,19280
28,23855,49.31661169052124,366152.0,23855
29,24821,49.70865167617798,380915.0,24821
30,26039,46.552234745025636,399706.0,26039
31,27369,46.817009677886965,420098.0,27369
32,27380,44.96758955001831,420273.0,27380
33,27634,42.04367918014526,424169.0,27634
34,27818,44.27302549362182,426983.0,27818
35,28108,45.10869062423706,431458.0,28108
36,28534,44.05848211288452,437968.0,28534
37,29317,43.86828411102295,449931.0,29317
38,29718,38.370931434631345,456089.0,29718
39,30795,41.85624172210694,472637.0,30795
40,31052,40.17729351043701,476593.0,31052
41,32557,42.531771202087405,499622.0,32557
42,33618,42.531771202087405,515869.0,33618
43,35845,40.324794883728025,549843.0,35845
44,37560,38.45886363983154,576128.0,37560
45,39152,28.77864330291748,600496.0,39152
46,41048,27.0730179977417,629451.0,41048
47,42535,31.573953056335448,652267.0,42535
48,43088,31.601896324157714,660756.0,43088
49,43642,32.12670680999756,669213.0,43642
50,44141,31.41541316986084,676900.0,44141
51,44781,31.810635452270507,686668.0,44781
52,45029,32.15734420776367,690499.0,45029
53,46056,31.991421661376954,706361.0,46056
54,46157,33.054381217956546,707911.0,46157
55,47776,31.745160942077636,732731.0,47776
56,48954,46.22374340057373,750953.0,48954
57,52381,46.02968360900879,803467.0,52381
58,53474,45.86540596008301,820318.0,53474
59,53525,45.256455154418944,821100.0,53525
60,56191,45.17377128601075,861933.0,56191
61,56226,49.06604217529297,862485.0,56226
62,58429,50.91380813598633,896223.0,58429
63,60260,52.667002029418946,924226.0,60260
64,61420,49.365999450683596,941897.0,61420
65,62460,48.6027091217041,958015.0,62460
66,64485,46.95415451049805,989128.0,64485
67,65756,47.52889797210693,1008582.0,65756
68,66264,48.437727775573734,1016251.0,66264
69,66939,48.437727775573734,1026581.0,66939
70,67343,50.515531578063964,1032699.0,67343
71,67570,51.76194911956787,1036233.0,67570
72,68344,51.308236351013186,1048088.0,68344
73,69442,51.638539695739745,1065028.0,69442
74,70423,51.105654106140136,1080163.0,70423
75,74137,51.10367412567139,1137221.0,74137
76,74602,50.547682971954345,1144367.0,74602
77,75494,50.93120729446411,1158043.0,75494
78,78402,49.99914384841919,1202723.0,78402
79,79089,49.26052270889282,1213288.0,79089
80,79095,49.26052270889282,1213384.0,79095
81,79117,32.52854372024536,1213699.0,79117
82,82253,33.64388971328735,1261617.0,82253
83,82881,32.93715448379517,1271220.0,82881
84,84730,45.648873233795165,1299489.0,84730
85,84750,44.255857944488525,1299797.0,84750
86,84815,39.61040292739868,1300789.0,84815
87,87149,39.752620944976805,1336520.0,87149
88,87633,38.9675869178772,1343968.0,87633
89,89580,40.86368593215943,1373757.0,89580
90,89729,40.49807468414306,1375993.0,89729
91,94435,39.79215160369873,1448483.0,94435
92,96648,39.613408126831054,1482501.0,96648
93,97876,40.89452262878418,1501342.0,97876
94,97990,41.44839466094971,1503092.0,97990
95,98956,43.228398170471195,1517873.0,98956
96,100493,42.32600395202637,1541453.0,100493
97,100535,38.2787816619873,1542076.0,100535
98,101490,38.31231925964355,1556664.0,101490
99,102119,41.42025062561035,1566309.0,102119
100,102939,43.75468185424805,1578852.0,102939
101,103033,43.56256265640259,1580310.0,103033
102,103912,42.45097272872925,1593768.0,103912
103,105335,41.86879331588745,1615727.0,105335
104,106670,42.97211156845093,1636196.0,106670
105,107026,45.95123296737671,1641653.0,107026
106,110297,48.32731168746948,1691923.0,110297
107,110310,49.0156537437439,1692129.0,110310
108,110917,48.09976858139038,1701451.0,110917
109,111861,35.580021114349364,1715963.0,111861
110,117892,36.72662252426147,1808677.0,117892
111,121025,48.07985372543335,1856806.0,121025
112,121073,51.1628232383728,1857555.0,121073
113,121184,49.96282331466675,1859236.0,121184
114,124183,46.95943067550659,1905341.0,124183
115,124507,46.94830032348633,1910362.0,124507
116,127020,59.2769563293457,1948973.0,127020
117,127671,61.19928169250488,1958955.0,127671
118,129005,59.4013773727417,1979382.0,129005
119,130201,61.48853042602539,1997761.0,130201
120,130317,57.63072311401367,1999561.0,130317
121,131406,59.35403591156006,2016204.0,131406
122,131787,61.87990856170654,2022010.0,131787
123,133295,60.58370090484619,2045076.0,133295
124,133321,58.792037086486815,2045471.0,133321
125,135215,56.25378385543823,2074595.0,135215
126,136328,56.25378385543823,2091627.0,136328
127,136792,57.38074228286743,2098689.0,136792
128,138786,61.2067518043518,2129220.0,138786
129,139109,66.55108346939087,2134139.0,139109
130,140564,64.29546770095826,2156414.0,140564
131,141552,68.27299577713012,2171562.0,141552
132,142257,68.02277467727662,2182342.0,142257
133,144178,69.26832735061646,2211887.0,144178
134,145343,69.49011888504029,2229741.0,145343
135,147689,71.50432191848755,2265816.0,147689
