Unnamed: 0,_step,charts/episodic_return,global_step,charts/decisions
24,8632,22.263687438964844,462791.0,8632
25,8738,25.432835083007813,468510.0,8738
26,8860,25.26082342147827,475210.0,8860
27,9127,24.776260623931886,489493.0,9127
28,9986,24.776260623931886,535534.0,9986
29,10063,25.924218082427977,539531.0,10063
30,10741,23.598691959381103,576205.0,10741
31,10772,22.787828311920165,577799.0,10772
32,10876,21.79750436782837,583183.0,10876
33,11526,22.282067165374755,618349.0,11526
34,11768,25.3844850730896,631456.0,11768
35,12158,23.9908408164978,652535.0,12158
36,12531,25.835141506195068,672416.0,12531
37,12930,28.147359218597412,693353.0,12930
38,13225,31.282691249847414,709190.0,13225
39,13868,31.282691249847414,743599.0,13868
40,13920,30.9741686630249,746325.0,13920
41,14140,28.788624992370604,758084.0,14140
42,15850,28.788624992370604,849380.0,15850
43,16395,28.788624992370604,878797.0,16395
44,16852,31.923957023620606,903496.0,16852
45,17233,35.56607402801514,923846.0,17233
46,17612,34.20773845672608,944523.0,17612
47,17622,31.677009506225588,944996.0,17622
48,17721,32.32845802307129,950404.0,17721
49,18057,32.32845802307129,968361.0,18057
50,18300,29.643873176574708,981337.0,18300
51,18401,29.643873176574708,986605.0,18401
52,19388,30.134816970825195,1040040.0,19388
53,20230,30.134816970825195,1085387.0,20230
54,20489,28.45605827331543,1099333.0,20489
55,21161,28.45605827331543,1135099.0,21161
56,21798,26.24784553527832,1169107.0,21798
57,22245,26.24784553527832,1193198.0,22245
58,22282,25.763282737731934,1195080.0,22282
59,22577,22.66086483001709,1210919.0,22577
60,22899,22.82119094848633,1228103.0,22899
61,22912,20.976890258789062,1228826.0,22912
62,23429,19.443028869628908,1256149.0,23429
63,24208,18.10643051147461,1298214.0,24208
64,24642,19.500074768066405,1321261.0,24642
65,25026,19.500074768066405,1341984.0,25026
66,25493,18.711112442016603,1366863.0,25493
67,25963,15.757059707641602,1392033.0,25963
68,26327,17.213633041381836,1411421.0,26327
69,26759,17.720418014526366,1434661.0,26759
70,27274,14.566038284301758,1462444.0,27274
71,27330,15.915034866333007,1465353.0,27330
72,27415,15.744743309020997,1470010.0,27415
73,27485,15.093294792175293,1473886.0,27485
74,27644,18.047347526550293,1482584.0,27644
75,27656,18.014562072753908,1483183.0,27656
76,28125,20.968614807128905,1508687.0,28125
77,28711,22.63533718109131,1539527.0,28711
