Unnamed: 0,_step,charts/episodic_return,global_step,charts/decisions
24,29720,21.463076419830323,551793.0,29720
25,34427,20.23056131362915,639104.0,34427
26,35351,20.74450029373169,655774.0,35351
27,36068,22.530273838043215,668764.0,36068
28,36174,24.757595462799074,670682.0,36174
29,37273,24.757595462799074,690824.0,37273
30,37832,26.340784549713135,700651.0,37832
31,38111,23.94470636367798,705916.0,38111
32,39462,25.972340793609618,729199.0,39462
33,39985,26.811164798736574,738034.0,39985
34,40646,27.11992218017578,749714.0,40646
35,40711,28.60125036239624,750803.0,40711
36,40958,30.885911922454834,754881.0,40958
37,42225,32.27955617904663,777733.0,42225
38,43508,34.915034999847414,802514.0,43508
39,43627,36.800866756439206,804819.0,43627
40,44763,38.91644521713257,825912.0,44763
41,45741,39.570770778656005,842807.0,45741
42,49973,38.073636531829834,922862.0,49973
43,50299,39.28404584884643,928956.0,50299
44,50631,39.67410606384277,935579.0,50631
45,52580,37.911305313110354,974703.0,52580
46,53216,38.4885823059082,987397.0,53216
47,53364,41.47417049407959,990313.0,53364
48,53891,41.47417049407959,999980.0,53891
49,54263,38.63479127883911,1007697.0,54263
50,54721,40.74931077957153,1017821.0,54721
51,56680,39.92939088821411,1058675.0,56680
52,57509,41.78049837112427,1074826.0,57509
53,59066,38.119592304229734,1107385.0,59066
54,60081,40.28035005569458,1128208.0,60081
55,60215,36.95228464126587,1130490.0,60215
56,61792,37.00512796401978,1162174.0,61792
57,62642,38.59438928604126,1179575.0,62642
58,62736,37.755565280914304,1181167.0,62736
59,62873,40.46308683395386,1183825.0,62873
60,63181,40.87678281784058,1189787.0,63181
61,63602,41.501604595184325,1197733.0,63602
62,64092,40.29437341690063,1208230.0,64092
63,64538,39.67373987197876,1216842.0,64538
64,70162,40.115821781158445,1329329.0,70162
65,70242,38.00024332046509,1330968.0,70242
66,70586,37.34591775894165,1337602.0,70586
67,71566,39.351497440338136,1356224.0,71566
68,71782,41.23720293045044,1360210.0,71782
69,73221,42.69258745193481,1388343.0,73221
70,73248,45.29094621658325,1388838.0,73248
71,73975,46.965423069000245,1404213.0,73975
72,75890,43.41840799331665,1444238.0,75890
73,78213,44.81205224990845,1490482.0,78213
74,78624,46.05992115020752,1498525.0,78624
75,78675,44.59972721099854,1499698.0,78675
76,79069,43.72302463531494,1508066.0,79069
77,81608,42.114371070861814,1557165.0,81608
78,82033,43.56890445709229,1566697.0,82033
79,83134,42.89594165802002,1589596.0,83134
80,83488,42.381775016784665,1596046.0,83488
81,85207,43.0217631149292,1629698.0,85207
82,85521,39.931594161987306,1636216.0,85521
83,86161,44.09568168640137,1648633.0,86161
84,86972,44.16607048034668,1664608.0,86972
85,87033,42.29115385055542,1666059.0,87033
86,87947,39.815652484893796,1684004.0,87947
87,88114,42.57945608139038,1687266.0,88114
88,89181,39.46241333007813,1707929.0,89181
89,89533,39.97533462524414,1714876.0,89533
90,89960,43.481783599853514,1723671.0,89960
91,89984,43.67390279769897,1724015.0,89984
92,91865,42.59169454574585,1759967.0,91865
93,92213,40.88922399520874,1766919.0,92213
94,93270,42.522806606292725,1787400.0,93270
95,93697,43.8497438621521,1795714.0,93697
96,94852,44.88722249984741,1818433.0,94852
97,96026,45.26021810531616,1841426.0,96026
98,97021,45.91990285873413,1862012.0,97021
99,97989,44.4799147605896,1880580.0,97989
100,98055,43.825589199066165,1881783.0,98055
101,98397,46.46546438217163,1888323.0,98397
102,99264,45.525949764251706,1906103.0,99264
103,100479,47.65774755477905,1929379.0,100479
104,100812,47.57767400741577,1936314.0,100812
105,102182,47.57767400741577,1962334.0,102182
106,102718,49.816591854095456,1972401.0,102718
107,103002,49.28986505508423,1977726.0,103002
108,103424,47.26833520889282,1985708.0,103424
109,104219,44.55480779647827,2002491.0,104219
110,104661,47.9493441772461,2011989.0,104661
111,106136,48.82680767059326,2041075.0,106136
112,106952,47.84865566253662,2057360.0,106952
113,107301,51.07423631668091,2063645.0,107301
114,107648,50.41338487625122,2070493.0,107648
115,107829,48.01141962051392,2074052.0,107829
116,108214,49.841438636779785,2081975.0,108214
117,108763,49.392671546936036,2092661.0,108763
118,109471,47.99902729034424,2107047.0,109471
119,109804,48.72681140899658,2113525.0,109804
120,110105,44.80151538848877,2119356.0,110105
121,110895,43.38091999053955,2135039.0,110895
122,111042,43.0079243850708,2137944.0,111042
123,111768,41.934695396423336,2152343.0,111768
124,112051,42.90345630645752,2157373.0,112051
125,112689,47.92046283721924,2168347.0,112689
126,114617,48.02122425079346,2206519.0,114617
127,114675,47.99409946441651,2207471.0,114675
128,116919,44.40776828765869,2253611.0,116919
129,118298,43.19606687545777,2282413.0,118298
130,118960,46.24089689254761,2295781.0,118960
131,120026,44.423930950164795,2316011.0,120026
132,120368,45.25153654098511,2322820.0,120368
133,122143,43.10897886276245,2359404.0,122143
134,123180,43.95220582962036,2379777.0,123180
135,123482,41.35587419509888,2385070.0,123482
136,124047,41.41560655593872,2397252.0,124047
137,124466,39.99935453414917,2405121.0,124466
138,126488,40.48577177047729,2444226.0,126488
139,126557,39.815745983123776,2445463.0,126557
140,127195,41.77447881698608,2458725.0,127195
141,127437,42.349516201019284,2463141.0,127437
142,128525,42.77438497543335,2484083.0,128525
143,129262,46.298546657562255,2499689.0,129262
144,130562,41.89961599349976,2525172.0,130562
145,132924,47.59663564682007,2571747.0,132924
146,134137,47.44240240097046,2596738.0,134137
147,134279,47.44240240097046,2599132.0,134279
148,135511,46.462302379608154,2623610.0,135511
149,136639,48.80185781478882,2645590.0,136639
150,136973,45.235327053070066,2652460.0,136973
151,139124,44.83922857284546,2695150.0,139124
152,139554,55.33892583847046,2703844.0,139554
153,140110,55.33892583847046,2715405.0,140110
154,140946,55.14290584564209,2732471.0,140946
155,140977,52.89970638275147,2733120.0,140977
156,142017,51.5970055770874,2753157.0,142017
157,142050,54.07568202972412,2753732.0,142050
158,142966,54.07568202972412,2771682.0,142966
159,143591,55.69532970428467,2783127.0,143591
160,143624,55.33567287445069,2784044.0,143624
161,143973,56.991571769714355,2790720.0,143973
162,145015,56.43575912475586,2811626.0,145015
163,147256,55.19446304321289,2854602.0,147256
164,147636,59.004415588378905,2861696.0,147636
165,147947,57.61607528686523,2868277.0,147947
166,148388,56.11423797607422,2877477.0,148388
167,149014,55.94357177734375,2889208.0,149014
168,150642,53.73830078125,2919830.0,150642
169,152530,54.84779098510742,2957374.0,152530
170,155650,49.33347478866577,3018306.0,155650
171,157522,48.798492488861086,3055818.0,157522
172,160012,55.57978399276733,3105345.0,160012
173,161425,55.91696126937866,3133076.0,161425
174,162083,54.105520992279054,3145290.0,162083
175,162541,62.246695613861085,3154347.0,162541
176,163087,62.58783559799194,3165093.0,163087
177,164968,51.945504360198974,3200421.0,164968
178,165594,52.78234945297241,3212645.0,165594
179,166197,53.55682249069214,3223771.0,166197
180,166498,52.93425958633423,3229245.0,166498
181,169188,57.36337823867798,3281454.0,169188
182,169624,55.56414926528931,3289812.0,169624
