Unnamed: 0,_step,charts/episodic_return,global_step,charts/decisions
24,238450.0,58.6,238450.0,238450.0
25,240335.0,62.6,240335.0,240335.0
26,240490.0,59.6,240490.0,240490.0
27,251872.0,61.0,251872.0,251872.0
28,254111.0,61.0,254111.0,254111.0
29,275375.0,58.8,275375.0,275375.0
30,278165.0,59.0,278165.0,278165.0
31,290402.0,58.0,290402.0,290402.0
32,290518.0,58.0,290518.0,290518.0
33,300015.0,56.2,300015.0,300015.0
34,301738.0,56.0,301738.0,301738.0
35,307961.0,62.2,307961.0,307961.0
36,320218.0,63.2,320218.0,320218.0
37,321847.0,62.8,321847.0,321847.0
38,327703.0,58.6,327703.0,327703.0
39,328455.0,50.4,328455.0,328455.0
40,330839.0,47.4,330839.0,330839.0
41,333024.0,42.6,333024.0,333024.0
42,335968.0,41.0,335968.0,335968.0
43,337455.0,40.4,337455.0,337455.0
44,355341.0,42.2,355341.0,355341.0
45,361708.0,45.6,361708.0,361708.0
46,363826.0,45.0,363826.0,363826.0
47,375728.0,45.8,375728.0,375728.0
48,379911.0,46.6,379911.0,379911.0
49,390643.0,48.4,390643.0,390643.0
50,394842.0,47.2,394842.0,394842.0
51,397588.0,51.2,397588.0,397588.0
52,426234.0,50.8,426234.0,426234.0
53,427277.0,52.4,427277.0,427277.0
54,435826.0,53.2,435826.0,435826.0
55,437380.0,52.0,437380.0,437380.0
56,437741.0,54.2,437741.0,437741.0
57,451178.0,55.6,451178.0,451178.0
58,462497.0,57.4,462497.0,462497.0
59,470252.0,61.2,470252.0,470252.0
60,471933.0,55.0,471933.0,471933.0
61,491077.0,54.4,491077.0,491077.0
62,504396.0,55.4,504396.0,504396.0
63,515296.0,56.2,515296.0,515296.0
64,523451.0,54.8,523451.0,523451.0
65,530507.0,53.6,530507.0,530507.0
66,553407.0,52.8,553407.0,553407.0
67,556266.0,53.4,556266.0,556266.0
68,566334.0,55.4,566334.0,566334.0
69,599315.0,55.8,599315.0,599315.0
70,609299.0,57.0,609299.0,609299.0
71,611350.0,57.4,611350.0,611350.0
72,635314.0,62.2,635314.0,635314.0
73,641048.0,63.6,641048.0,641048.0
74,658954.0,66.0,658954.0,658954.0
75,667172.0,70.6,667172.0,667172.0
76,668001.0,64.8,668001.0,668001.0
77,682398.0,63.6,682398.0,682398.0
78,689427.0,62.8,689427.0,689427.0
79,693335.0,62.0,693335.0,693335.0
80,693730.0,66.2,693730.0,693730.0
81,702995.0,66.8,702995.0,702995.0
82,704187.0,66.2,704187.0,704187.0
83,718678.0,64.4,718678.0,718678.0
84,724267.0,62.2,724267.0,724267.0
85,730434.0,65.2,730434.0,730434.0
86,738441.0,75.8,738441.0,738441.0
87,739372.0,74.8,739372.0,739372.0
88,750516.0,75.4,750516.0,750516.0
89,765494.0,80.8,765494.0,765494.0
90,770473.0,83.6,770473.0,770473.0
91,774091.0,82.6,774091.0,774091.0
92,776992.0,87.0,776992.0,776992.0
93,779165.0,83.8,779165.0,779165.0
94,788678.0,81.6,788678.0,788678.0
95,789572.0,78.0,789572.0,789572.0
96,805666.0,79.0,805666.0,805666.0
97,806329.0,72.2,806329.0,806329.0
98,839208.0,78.2,839208.0,839208.0
99,843976.0,82.2,843976.0,843976.0
100,854465.0,77.0,854465.0,854465.0
101,855116.0,77.6,855116.0,855116.0
102,858033.0,78.6,858033.0,858033.0
103,885397.0,78.8,885397.0,885397.0
104,887324.0,80.2,887324.0,887324.0
105,888690.0,76.6,888690.0,888690.0
106,910612.0,77.8,910612.0,910612.0
107,940476.0,80.4,940476.0,940476.0
108,942453.0,80.0,942453.0,942453.0
109,951060.0,78.2,951060.0,951060.0
110,955401.0,76.0,955401.0,955401.0
111,956660.0,65.0,956660.0,956660.0
112,960413.0,75.4,960413.0,960413.0
113,963778.0,75.4,963778.0,963778.0
114,982821.0,69.8,982821.0,982821.0
115,985090.0,75.2,985090.0,985090.0
116,997057.0,75.8,997057.0,997057.0
117,999391.0,70.8,999391.0,999391.0
118,1005476.0,72.2,1005476.0,1005476.0
119,1014852.0,71.8,1014852.0,1014852.0
120,1023865.0,70.4,1023865.0,1023865.0
121,1052220.0,71.0,1052220.0,1052220.0
122,1063412.0,77.2,1063412.0,1063412.0
123,1076700.0,70.4,1076700.0,1076700.0
124,1079523.0,64.6,1079523.0,1079523.0
125,1092081.0,69.6,1092081.0,1092081.0
126,1113213.0,72.0,1113213.0,1113213.0
127,1114349.0,75.8,1114349.0,1114349.0
128,1130738.0,74.8,1130738.0,1130738.0
129,1135270.0,74.6,1135270.0,1135270.0
130,1156029.0,83.4,1156029.0,1156029.0
131,1185489.0,81.2,1185489.0,1185489.0
132,1201027.0,106.6,1201027.0,1201027.0
133,1219677.0,107.8,1219677.0,1219677.0
134,1220153.0,110.6,1220153.0,1220153.0
135,1248210.0,117.0,1248210.0,1248210.0
136,1249397.0,128.8,1249397.0,1249397.0
137,1267150.0,130.6,1267150.0,1267150.0
138,1327224.0,140.8,1327224.0,1327224.0
139,1384572.0,161.8,1384572.0,1384572.0
140,1393497.0,177.2,1393497.0,1393497.0
141,1426635.0,182.0,1426635.0,1426635.0
142,1470029.0,192.4,1470029.0,1470029.0
143,1516067.0,218.6,1516067.0,1516067.0
144,1572095.0,270.4,1572095.0,1572095.0
145,1628909.0,281.6,1628909.0,1628909.0
146,1720056.0,302.0,1720056.0,1720056.0
147,1765045.0,308.6,1765045.0,1765045.0
148,1935021.0,315.6,1935021.0,1935021.0
149,1935957.0,343.8,1935957.0,1935957.0
150,1972933.0,357.6,1972933.0,1972933.0
151,1992943.0,377.4,1992943.0,1992943.0
152,2001508.0,379.8,2001508.0,2001508.0
153,2034744.0,379.8,2034744.0,2034744.0
154,2056624.0,397.8,2056624.0,2056624.0
155,2097270.0,392.6,2097270.0,2097270.0
156,2226464.0,414.6,2226464.0,2226464.0
157,2271367.0,408.0,2271367.0,2271367.0
158,2288718.0,425.8,2288718.0,2288718.0
159,2323595.0,425.2,2323595.0,2323595.0
160,2323626.0,419.2,2323626.0,2323626.0
161,2356075.0,410.8,2356075.0,2356075.0
162,2418993.0,411.2,2418993.0,2418993.0
163,2428732.0,399.6,2428732.0,2428732.0
164,2450364.0,378.4,2450364.0,2450364.0
165,2474251.0,356.8,2474251.0,2474251.0
166,2493470.0,347.2,2493470.0,2493470.0
167,2501616.0,338.8,2501616.0,2501616.0
168,2502372.0,334.2,2502372.0,2502372.0
169,2513939.0,294.8,2513939.0,2513939.0
170,2529773.0,286.0,2529773.0,2529773.0
171,2534861.0,265.6,2534861.0,2534861.0
172,2566190.0,262.6,2566190.0,2566190.0
173,2590335.0,270.2,2590335.0,2590335.0
174,2590582.0,242.2,2590582.0,2590582.0
175,2607326.0,221.8,2607326.0,2607326.0
176,2637894.0,197.8,2637894.0,2637894.0
177,2640833.0,218.4,2640833.0,2640833.0
178,2660563.0,219.6,2660563.0,2660563.0
179,2674091.0,202.8,2674091.0,2674091.0
180,2682088.0,203.8,2682088.0,2682088.0
181,2731060.0,213.2,2731060.0,2731060.0
182,2751501.0,194.4,2751501.0,2751501.0
183,2774355.0,178.4,2774355.0,2774355.0
184,2775010.0,178.8,2775010.0,2775010.0
185,2776048.0,197.4,2776048.0,2776048.0
186,2781977.0,212.4,2781977.0,2781977.0
187,2789032.0,222.0,2789032.0,2789032.0
188,2792592.0,244.0,2792592.0,2792592.0
189,2797197.0,259.0,2797197.0,2797197.0
190,2809355.0,262.4,2809355.0,2809355.0
191,2812909.0,272.2,2812909.0,2812909.0
192,2880746.0,283.0,2880746.0,2880746.0
193,2885198.0,261.8,2885198.0,2885198.0
194,2896194.0,254.6,2896194.0,2896194.0
195,2936095.0,254.4,2936095.0,2936095.0
196,2953891.0,254.6,2953891.0,2953891.0
197,2955370.0,244.8,2955370.0,2955370.0
198,3050201.0,261.2,3050201.0,3050201.0
199,3108340.0,284.4,3108340.0,3108340.0
200,3120353.0,291.6,3120353.0,3120353.0
201,3127285.0,299.2,3127285.0,3127285.0
202,3144997.0,271.8,3144997.0,3144997.0
203,3160849.0,270.6,3160849.0,3160849.0
204,3161538.0,295.6,3161538.0,3161538.0
205,3162358.0,290.4,3162358.0,3162358.0
206,3166935.0,285.6,3166935.0,3166935.0
207,3170302.0,281.6,3170302.0,3170302.0
208,3209857.0,282.2,3209857.0,3209857.0
209,3252233.0,289.8,3252233.0,3252233.0
210,3278182.0,271.0,3278182.0,3278182.0
211,3286803.0,271.8,3286803.0,3286803.0
212,3297728.0,267.0,3297728.0,3297728.0
213,3300614.0,246.8,3300614.0,3300614.0
214,3303883.0,236.0,3303883.0,3303883.0
215,3323130.0,241.6,3323130.0,3323130.0
216,3367198.0,231.8,3367198.0,3367198.0
217,3369122.0,228.0,3369122.0,3369122.0
218,3389345.0,234.6,3389345.0,3389345.0
219,3391037.0,251.2,3391037.0,3391037.0
220,3419004.0,254.4,3419004.0,3419004.0
221,3436396.0,273.2,3436396.0,3436396.0
222,3440504.0,296.4,3440504.0,3440504.0
223,3441056.0,291.4,3441056.0,3441056.0
224,3465707.0,288.6,3465707.0,3465707.0
225,3469745.0,283.4,3469745.0,3469745.0
226,3474621.0,285.8,3474621.0,3474621.0
227,3491004.0,302.0,3491004.0,3491004.0
228,3532820.0,307.0,3532820.0,3532820.0
229,3593782.0,281.8,3593782.0,3593782.0
230,3594433.0,294.6,3594433.0,3594433.0
231,3614220.0,287.8,3614220.0,3614220.0
232,3632168.0,310.6,3632168.0,3632168.0
233,3642947.0,306.8,3642947.0,3642947.0
234,3655327.0,299.4,3655327.0,3655327.0
235,3664974.0,307.6,3664974.0,3664974.0
236,3734169.0,311.4,3734169.0,3734169.0
237,3739637.0,294.0,3739637.0,3739637.0
238,3765721.0,317.0,3765721.0,3765721.0
239,3768896.0,320.0,3768896.0,3768896.0
240,3773151.0,333.2,3773151.0,3773151.0
241,3814505.0,342.4,3814505.0,3814505.0
242,3819278.0,353.2,3819278.0,3819278.0
243,3821470.0,368.8,3821470.0,3821470.0
244,3825501.0,353.8,3825501.0,3825501.0
245,3863762.0,364.0,3863762.0,3863762.0
246,3911075.0,358.4,3911075.0,3911075.0
247,3950698.0,340.0,3950698.0,3950698.0
248,3962407.0,315.8,3962407.0,3962407.0
249,3964380.0,296.0,3964380.0,3964380.0
250,4001309.0,292.6,4001309.0,4001309.0
251,4025075.0,284.8,4025075.0,4025075.0
252,4031064.0,282.8,4031064.0,4031064.0
253,4093544.0,297.4,4093544.0,4093544.0
254,4109027.0,297.0,4109027.0,4109027.0
255,4129677.0,292.8,4129677.0,4129677.0
256,4132256.0,299.6,4132256.0,4132256.0
257,4164798.0,298.8,4164798.0,4164798.0
258,4172301.0,305.8,4172301.0,4172301.0
259,4179114.0,332.4,4179114.0,4179114.0
260,4179702.0,338.2,4179702.0,4179702.0
261,4180497.0,315.0,4180497.0,4180497.0
262,4196583.0,315.0,4196583.0,4196583.0
263,4203979.0,301.4,4203979.0,4203979.0
264,4248816.0,325.0,4248816.0,4248816.0
265,4261250.0,300.8,4261250.0,4261250.0
266,4266507.0,330.6,4266507.0,4266507.0
267,4276520.0,330.8,4276520.0,4276520.0
268,4292352.0,326.6,4292352.0,4292352.0
269,4407850.0,319.8,4407850.0,4407850.0
270,4418424.0,334.2,4418424.0,4418424.0
271,4419171.0,317.8,4419171.0,4419171.0
272,4425011.0,313.0,4425011.0,4425011.0
273,4472947.0,312.6,4472947.0,4472947.0
274,4476636.0,332.2,4476636.0,4476636.0
275,4482544.0,332.2,4482544.0,4482544.0
276,4511686.0,353.0,4511686.0,4511686.0
277,4527616.0,337.4,4527616.0,4527616.0
278,4528595.0,330.6,4528595.0,4528595.0
279,4566130.0,328.8,4566130.0,4566130.0
280,4584968.0,325.6,4584968.0,4584968.0
281,4652554.0,299.0,4652554.0,4652554.0
282,4672132.0,291.4,4672132.0,4672132.0
283,4704004.0,285.0,4704004.0,4704004.0
284,4722213.0,281.4,4722213.0,4722213.0
285,4738131.0,298.4,4738131.0,4738131.0
286,4764245.0,320.0,4764245.0,4764245.0
287,4780198.0,321.0,4780198.0,4780198.0
288,4786200.0,335.0,4786200.0,4786200.0
289,4796156.0,307.6,4796156.0,4796156.0
290,4818151.0,307.6,4818151.0,4818151.0
291,4820463.0,282.6,4820463.0,4820463.0
292,4846062.0,282.8,4846062.0,4846062.0
293,4872757.0,283.4,4872757.0,4872757.0
294,4892121.0,284.6,4892121.0,4892121.0
295,4899598.0,255.0,4899598.0,4899598.0
